1672531200,0.0
1672534800,0.0
1672538400,0.0
1672542000,0.0
1672545600,0.0
1672549200,0.0
1672552800,0.0
1672556400,0.0
1672560000,0.0
1672563600,0.0
1672567200,0.0
1672570800,0.0
1672574400,0.0
1672578000,0.0
1672581600,0.0
1672585200,0.0
1672588800,0.0
1672592400,0.0
1672596000,0.0
1672599600,0.0
1672603200,0.0
1672606800,0.0
1672610400,0.0
1672614000,0.0
1672617600,0.0
1672621200,0.0
1672624800,0.0
1672628400,0.0
1672632000,0.0
1672635600,0.09
1672639200,1.5
1672642800,2.08
1672646400,2.68
1672650000,3.83
1672653600,5.05
1672657200,6.39
1672660800,7.71
1672664400,9.01
1672668000,10.3
1672671600,11.6
1672675200,12.9
1672678800,14.14
1672682400,14.77
1672686000,14.87
1672689600,15.08
1672693200,15.33
1672696800,15.64
1672700400,15.93
1672704000,16.35
1672707600,16.67
1672711200,17.11
1672714800,17.53
1672718400,17.98
1672722000,18.54
1672725600,19.35
1672729200,20.81
1672732800,21.6
1672736400,22.57
1672740000,23.58
1672743600,24.56
1672747200,25.44
1672750800,26.33
1672754400,27.12
1672758000,27.92
1672761600,28.71
1672765200,29.52
1672768800,30.09
1672772400,30.19
1672776000,30.48
1672779600,30.68
1672783200,30.98
1672786800,31.19
1672790400,31.52
1672794000,31.76
1672797600,32.03
1672801200,32.32
1672804800,32.55
1672808400,32.86
1672812000,33.14
1672815600,34.27
1672819200,34.91
1672822800,35.46
1672826400,35.94
1672830000,36.78
1672833600,37.57
1672837200,38.28
1672840800,38.95
1672844400,39.59
1672848000,40.23
1672851600,40.9
1672855200,41.22
1672858800,41.22
1672862400,41.22
1672866000,41.22
1672869600,41.22
1672873200,41.22
1672876800,41.22
1672880400,41.22
1672884000,41.22
1672887600,41.22
1672891200,41.22
1672894800,41.22
1672898400,41.22
1672902000,42.19
1672905600,42.7
1672909200,43.29
1672912800,43.8
1672916400,44.39
1672920000,44.97
1672923600,45.62
1672927200,46.17
1672930800,46.58
1672934400,47.06
1672938000,47.46
1672941600,47.75
1672945200,47.85
1672948800,47.94
1672952400,48.13
1672956000,48.13
1672959600,48.13
1672963200,48.13
1672966800,48.13
1672970400,48.13
1672974000,48.13
1672977600,48.13
1672981200,48.13
1672984800,48.13
1672988400,48.92
1672992000,49.41
1672995600,49.81
1672999200,50.21
1673002800,50.6
1673006400,51.0
1673010000,51.3
1673013600,51.69
1673017200,52.08
1673020800,52.38
1673024400,52.77
1673028000,52.96
1673031600,53.05
1673035200,53.32
1673038800,53.43
1673042400,53.62
1673046000,53.72
1673049600,53.72
1673053200,53.72
1673056800,53.72
1673060400,53.72
1673064000,53.72
1673067600,53.72
1673071200,53.72
1673074800,53.72
1673078400,53.72
1673082000,53.72
1673085600,53.72
1673089200,53.72
1673092800,53.72
1673096400,53.72
1673100000,53.72
1673103600,53.72
1673107200,53.72
1673110800,53.72
1673114400,53.72
1673118000,53.72
1673121600,54.17
1673125200,54.52
1673128800,54.73
1673132400,55.02
1673136000,55.31
1673139600,55.6
1673143200,55.79
1673146800,56.08
1673150400,56.46
1673154000,56.76
1673157600,57.05
1673161200,57.43
1673164800,57.72
1673168400,58.07
1673172000,58.4
1673175600,58.77
1673179200,59.08
1673182800,59.18
1673186400,59.18
1673190000,59.18
1673193600,59.18
1673197200,59.73
1673200800,60.03
1673204400,60.39
1673208000,60.71
1673211600,61.05
1673215200,61.42
