"Datum","EAN","Verbruik","Type","Piek"
"2022-01-04T08:00:00+01:00","871687120061402458","0.38","Elektriciteit","true"
"2022-01-04T09:00:00+01:00","871687120061402458","0.634","Elektriciteit","true"
"2022-01-04T10:00:00+01:00","871687120061402458","0.871","Elektriciteit","true"
"2022-01-04T11:00:00+01:00","871687120061402458","1.242","Elektriciteit","true"
"2022-01-04T12:00:00+01:00","871687120061402458","1.421","Elektriciteit","true"
"2022-01-04T13:00:00+01:00","871687120061402458","0.71","Elektriciteit","true"
"2022-01-04T14:00:00+01:00","871687120061402458","0.827","Elektriciteit","true"
"2022-01-04T15:00:00+01:00","871687120061402458","0.466","Elektriciteit","true"
"2022-01-04T16:00:00+01:00","871687120061402458","0.582","Elektriciteit","true"
"2022-01-04T17:00:00+01:00","871687120061402458","0.864","Elektriciteit","true"
"2022-01-04T18:00:00+01:00","871687120061402458","0.579","Elektriciteit","true"
"2022-01-04T19:00:00+01:00","871687120061402458","0.741","Elektriciteit","true"
"2022-01-04T20:00:00+01:00","871687120061402458","0.844","Elektriciteit","true"
"2022-01-04T21:00:00+01:00","871687120061402458","1.224","Elektriciteit","true"
"2022-01-04T22:00:00+01:00","871687120061402458","0.757","Elektriciteit","true"
"2022-01-04T23:00:00+01:00","871687120061402458","0.643","Elektriciteit","false"
"2022-01-05T00:00:00+01:00","871687120061402458","0.568","Elektriciteit","false"
"2022-01-05T01:00:00+01:00","871687120061402458","0.32","Elektriciteit","false"
"2022-01-05T02:00:00+01:00","871687120061402458","0.928","Elektriciteit","false"
"2022-01-05T03:00:00+01:00","871687120061402458","0.835","Elektriciteit","false"
"2022-01-05T04:00:00+01:00","871687120061402458","0.279","Elektriciteit","false"
"2022-01-05T05:00:00+01:00","871687120061402458","0.282","Elektriciteit","false"
"2022-01-05T06:00:00+01:00","871687120061402458","0.295","Elektriciteit","false"
"2022-01-05T07:00:00+01:00","871687120061402458","0.436","Elektriciteit","true"
"2022-01-05T08:00:00+01:00","871687120061402458","0.7","Elektriciteit","true"
"2022-01-05T09:00:00+01:00","871687120061402458","0.432","Elektriciteit","true"
"2022-01-05T10:00:00+01:00","871687120061402458","0.584","Elektriciteit","true"
"2022-01-05T11:00:00+01:00","871687120061402458","0.656","Elektriciteit","true"
"2022-01-05T12:00:00+01:00","871687120061402458","0.509","Elektriciteit","true"
"2022-01-05T13:00:00+01:00","871687120061402458","2.04","Elektriciteit","true"
"2022-01-05T14:00:00+01:00","871687120061402458","0.922","Elektriciteit","true"
"2022-01-05T15:00:00+01:00","871687120061402458","0.88","Elektriciteit","true"
"2022-01-05T16:00:00+01:00","871687120061402458","1.877","Elektriciteit","true"
"2022-01-05T17:00:00+01:00","871687120061402458","1.553","Elektriciteit","true"
"2022-01-05T18:00:00+01:00","871687120061402458","1.324","Elektriciteit","true"
"2022-01-05T19:00:00+01:00","871687120061402458","2.117","Elektriciteit","true"
"2022-01-05T20:00:00+01:00","871687120061402458","0.862","Elektriciteit","true"
"2022-01-05T21:00:00+01:00","871687120061402458","0.828","Elektriciteit","true"
"2022-01-05T22:00:00+01:00","871687120061402458","0.548","Elektriciteit","true"
"2022-01-05T23:00:00+01:00","871687120061402458","0.548","Elektriciteit","false"
"2022-01-06T00:00:00+01:00","871687120061402458","0.474","Elektriciteit","false"
"2022-01-06T01:00:00+01:00","871687120061402458","0.318","Elektriciteit","false"
"2022-01-06T02:00:00+01:00","871687120061402458","0.3","Elektriciteit","false"
"2022-01-06T03:00:00+01:00","871687120061402458","0.255","Elektriciteit","false"
"2022-01-06T04:00:00+01:00","871687120061402458","0.326","Elektriciteit","false"
"2022-01-06T05:00:00+01:00","871687120061402458","0.298","Elektriciteit","false"
"2022-01-06T06:00:00+01:00","871687120061402458","0.348","Elektriciteit","false"
"2022-01-06T07:00:00+01:00","871687120061402458","0.838","Elektriciteit","true"
"2022-01-06T08:00:00+01:00","871687120061402458","0.936","Elektriciteit","true"
"2022-01-06T09:00:00+01:00","871687120061402458","0.526","Elektriciteit","true"
"2022-01-06T10:00:00+01:00","871687120061402458","0.354","Elektriciteit","true"
"2022-01-06T11:00:00+01:00","871687120061402458","0.41","Elektriciteit","true"
"2022-01-06T12:00:00+01:00","871687120061402458","0.81","Elektriciteit","true"
"2022-01-06T13:00:00+01:00","871687120061402458","1.317","Elektriciteit","true"
"2022-01-06T14:00:00+01:00","871687120061402458","2.059","Elektriciteit","true"
"2022-01-06T15:00:00+01:00","871687120061402458","0.728","Elektriciteit","true"
"2022-01-06T16:00:00+01:00","871687120061402458","0.628","Elektriciteit","true"
"2022-01-06T17:00:00+01:00","871687120061402458","0.788","Elektriciteit","true"
"2022-01-06T18:00:00+01:00","871687120061402458","0.97","Elektriciteit","true"
"2022-01-06T19:00:00+01:00","871687120061402458","0.981","Elektriciteit","true"
"2022-01-06T20:00:00+01:00","871687120061402458","0.743","Elektriciteit","true"
"2022-01-06T21:00:00+01:00","871687120061402458","0.932","Elektriciteit","true"
"2022-01-06T22:00:00+01:00","871687120061402458","0.788","Elektriciteit","true"
"2022-01-06T23:00:00+01:00","871687120061402458","0.658","Elektriciteit","false"
"2022-01-07T00:00:00+01:00","871687120061402458","0.536","Elektriciteit","false"
"2022-01-07T01:00:00+01:00","871687120061402458","0.342","Elektriciteit","false"
"2022-01-07T02:00:00+01:00","871687120061402458","0.372","Elektriciteit","false"
"2022-01-07T03:00:00+01:00","871687120061402458","0.262","Elektriciteit","false"
"2022-01-07T04:00:00+01:00","871687120061402458","0.394","Elektriciteit","false"
"2022-01-07T05:00:00+01:00","871687120061402458","0.323","Elektriciteit","false"
"2022-01-07T06:00:00+01:00","871687120061402458","0.393","Elektriciteit","false"
"2022-01-07T07:00:00+01:00","871687120061402458","0.406","Elektriciteit","true"
"2022-01-07T08:00:00+01:00","871687120061402458","0.776","Elektriciteit","true"
"2022-01-07T09:00:00+01:00","871687120061402458","0.871","Elektriciteit","true"
