Vanaf;Tot;Verbruik laag tarief;Verbruik hoog tarief;Teruglevering laag tarief;Teruglevering hoog tarief;Totaal;
2014-10-07 00:00;2014-10-08 00:00;3,96800;6,20000;0,00000;-1,96100;8,20700;
2014-10-08 00:00;2014-10-09 00:00;7,05600;13,58700;0,00000;-0,05400;20,58900;
2014-10-09 00:00;2014-10-10 00:00;4,50100;4,61300;0,00000;-0,85200;8,26200;
2014-10-10 00:00;2014-10-11 00:00;5,58000;2,91200;0,00000;-2,97300;5,51900;
2014-10-11 00:00;2014-10-12 00:00;6,85200;0,00000;-0,76300;0,00000;6,08900;
2014-10-12 00:00;2014-10-13 00:00;10,66200;0,00000;-1,42000;0,00000;9,24200;
2014-10-13 00:00;2014-10-14 00:00;4,03900;7,14400;0,00000;-2,47400;8,70900;
2014-10-14 00:00;2014-10-15 00:00;4,34900;4,42600;0,00000;-0,85200;7,92300;
2014-10-15 00:00;2014-10-16 00:00;4,92200;15,47900;0,00000;-0,44400;19,95700;
2014-10-16 00:00;2014-10-17 00:00;3,69900;3,87700;0,00000;-1,41000;6,16600;
2014-10-17 00:00;2014-10-18 00:00;4,95800;5,85300;0,00000;-2,34400;8,46700;
2014-10-18 00:00;2014-10-19 00:00;12,41900;0,00000;-2,87700;0,00000;9,54200;
2014-10-19 00:00;2014-10-20 00:00;5,90500;0,00000;-3,34800;0,00000;2,55700;
2014-10-20 00:00;2014-10-21 00:00;5,22400;4,22900;0,00000;-2,27800;7,17500;
2014-10-21 00:00;2014-10-22 00:00;4,45300;6,61500;0,00000;-0,08000;10,98800;
2014-10-22 00:00;2014-10-23 00:00;3,62000;3,17200;0,00000;-2,03000;4,76200;
2014-10-23 00:00;2014-10-24 00:00;3,47800;5,26500;0,00000;-0,74900;7,99400;
2014-10-24 00:00;2014-10-25 00:00;3,54500;4,50500;0,00000;0,00000;8,05000;
2014-10-25 00:00;2014-10-26 00:00;19,35500;0,00000;-0,00600;0,00000;19,34900;
2014-10-26 00:00;2014-10-27 00:00;9,68600;0,00000;-0,25000;0,00000;9,43600;
2014-10-27 00:00;2014-10-28 00:00;3,80100;5,41100;0,00000;-3,17100;6,04100;
2014-10-28 00:00;2014-10-29 00:00;6,05300;10,50900;0,00000;-3,92100;12,64100;
2014-10-29 00:00;2014-10-30 00:00;4,75400;9,96500;0,00000;0,00000;14,71900;
2014-10-30 00:00;2014-10-31 00:00;4,87700;4,21300;0,00000;-0,69700;8,39300;
2014-10-31 00:00;2014-11-01 00:00;3,45100;7,29700;0,00000;-1,12700;9,62100;
2014-11-01 00:00;2014-11-02 00:00;7,33600;0,00000;-2,13100;0,00000;5,20500;
2014-11-02 00:00;2014-11-03 00:00;12,03000;0,00000;-2,46800;0,00000;9,56200;
2014-11-03 00:00;2014-11-04 00:00;3,54100;5,49800;0,00000;-0,10300;8,93600;
2014-11-04 00:00;2014-11-05 00:00;4,98400;7,94500;0,00000;-0,11500;12,81400;
2014-11-05 00:00;2014-11-06 00:00;3,19200;12,40800;0,00000;-0,08900;15,51100;
2014-11-06 00:00;2014-11-07 00:00;3,10100;7,25700;0,00000;-0,00300;10,35500;
2014-11-07 00:00;2014-11-08 00:00;3,70600;11,65900;0,00000;0,00000;15,36500;
2014-11-08 00:00;2014-11-09 00:00;8,74500;0,00000;-2,63900;0,00000;6,10600;
2014-11-09 00:00;2014-11-10 00:00;7,48800;0,00000;-1,31200;0,00000;6,17600;
2014-11-10 00:00;2014-11-11 00:00;5,74400;6,70700;0,00000;-2,10600;10,34500;
2014-11-11 00:00;2014-11-12 00:00;5,68800;7,07100;0,00000;-0,65700;12,10200;
2014-11-12 00:00;2014-11-13 00:00;3,91200;10,73800;0,00000;0,00000;14,65000;
2014-11-13 00:00;2014-11-14 00:00;3,45400;3,53000;0,00000;-2,94400;4,04000;
2014-11-14 00:00;2014-11-15 00:00;5,68400;6,11200;0,00000;-0,27300;11,52300;
2014-11-15 00:00;2014-11-16 00:00;9,63500;0,00000;0,00000;0,00000;9,63500;
2014-11-16 00:00;2014-11-17 00:00;11,39200;0,00000;0,00000;0,00000;11,39200;
2014-11-17 00:00;2014-11-18 00:00;5,52700;7,06900;0,00000;-1,45400;11,14200;
2014-11-18 00:00;2014-11-19 00:00;3,86800;5,25500;0,00000;0,00000;9,12300;
2014-11-19 00:00;2014-11-20 00:00;6,52200;16,74400;0,00000;0,00000;23,26600;
2014-11-20 00:00;2014-11-21 00:00;5,28600;5,65400;0,00000;-0,36800;10,57200;
2014-11-21 00:00;2014-11-22 00:00;3,39000;5,83100;0,00000;-1,62100;7,60000;
2014-11-22 00:00;2014-11-23 00:00;7,42200;0,00000;-1,02600;0,00000;6,39600;
2014-11-23 00:00;2014-11-24 00:00;14,83100;0,00000;-0,64900;0,00000;14,18200;
2014-11-24 00:00;2014-11-25 00:00;4,61300;7,86200;0,00000;-1,49900;10,97600;
2014-11-25 00:00;2014-11-26 00:00;4,10000;5,63700;0,00000;-1,88000;7,85700;
2014-11-26 00:00;2014-11-27 00:00;3,68800;15,41400;0,00000;0,00000;19,10200;
2014-11-27 00:00;2014-11-28 00:00;3,81500;5,78300;0,00000;-0,07200;9,52600;
2014-11-28 00:00;2014-11-29 00:00;5,60600;5,67300;0,00000;-0,09300;11,18600;
2014-11-29 00:00;2014-11-30 00:00;10,38600;0,00000;-0,06400;0,00000;10,32200;
2014-11-30 00:00;2014-12-01 00:00;11,52300;0,00000;0,00000;0,00000;11,52300;
2014-12-01 00:00;2014-12-02 00:00;4,58800;11,12600;0,00000;0,00000;15,71400;
2014-12-02 00:00;2014-12-03 00:00;4,73500;7,67600;0,00000;0,00000;12,41100;
2014-12-03 00:00;2014-12-04 00:00;4,59300;14,06000;0,00000;0,00000;18,65300;
2014-12-04 00:00;2014-12-05 00:00;4,74800;5,48200;0,00000;0,00000;10,23000;
2014-12-05 00:00;2014-12-06 00:00;4,79900;9,55400;0,00000;0,00000;14,35300;
2014-12-06 00:00;2014-12-07 00:00;18,41000;0,00000;-0,43000;0,00000;17,98000;
2014-12-07 00:00;2014-12-08 00:00;15,36200;0,00000;0,00000;0,00000;15,36200;
2014-12-08 00:00;2014-12-09 00:00;6,18700;6,03500;0,00000;-0,42000;11,80200;
2014-12-09 00:00;2014-12-10 00:00;4,75100;9,69100;0,00000;0,00000;14,44200;
2014-12-10 00:00;2014-12-11 00:00;5,17500;14,15000;0,00000;-0,32500;19,00000;
2014-12-11 00:00;2014-12-12 00:00;5,12200;7,86500;0,00000;-0,04100;12,94600;
2014-12-12 00:00;2014-12-13 00:00;4,80000;11,74500;0,00000;0,00000;16,54500;
2014-12-13 00:00;2014-12-14 00:00;16,83800;0,00000;0,00000;0,00000;16,83800;
2014-12-14 00:00;2014-12-15 00:00;15,10700;0,00000;-0,05400;0,00000;15,05300;
2014-12-15 00:00;2014-12-16 00:00;5,18500;7,04300;0,00000;0,00000;12,22800;
2014-12-16 00:00;2014-12-17 00:00;4,89770;8,03530;-0,02479;-0,02921;12,87900;
2014-12-17 00:00;2014-12-18 00:00;6,83600;11,35600;0,00000;0,00000;18,19200;
2014-12-18 00:00;2014-12-19 00:00;5,09700;9,02200;0,00000;0,00000;14,11900;
2014-12-19 00:00;2014-12-20 00:00;4,62800;6,11600;0,00000;0,00000;10,74400;
2014-12-20 00:00;2014-12-21 00:00;12,95400;0,00000;-0,00100;0,00000;12,95300;
2014-12-21 00:00;2014-12-22 00:00;17,81800;0,00000;0,00000;0,00000;17,81800;
2014-12-22 00:00;2014-12-23 00:00;5,06600;10,32100;0,00000;0,00000;15,38700;
2014-12-23 00:00;2014-12-24 00:00;5,83500;15,87900;0,00000;0,00000;21,71400;
2014-12-24 00:00;2014-12-25 00:00;7,58100;12,93200;0,00000;0,00000;20,51300;
2014-12-25 00:00;2014-12-26 00:00;25,59400;0,00000;-0,01300;0,00000;25,58100;
2014-12-26 00:00;2014-12-27 00:00;16,90300;0,00000;0,00000;0,00000;16,90300;
2014-12-27 00:00;2014-12-28 00:00;14,11500;0,00000;0,00000;0,00000;14,11500;
2014-12-28 00:00;2014-12-29 00:00;20,69400;0,00000;0,00000;0,00000;20,69400;
2014-12-29 00:00;2014-12-30 00:00;6,14900;9,49900;0,00000;0,00000;15,64800;
2014-12-30 00:00;2014-12-31 00:00;5,94600;9,76700;0,00000;0,00000;15,71300;
2014-12-31 00:00;2015-01-01 00:00;7,73100;19,72200;0,00000;0,00000;27,45300;
2014-01-01 00:00;2015-01-01 00:00;2.288,94570;1.413,94730;-339,62679;-894,16521;2.469,10100;
