Vanaf;Tot;Verbruik laag tarief;Verbruik hoog tarief;Teruglevering laag tarief;Teruglevering hoog tarief;Totaal;
2015-01-21 00:00;2015-01-22 00:00;6,30500;8,73600;0,00000;-0,90200;14,13900;
2015-01-22 00:00;2015-01-23 00:00;6,24100;10,37400;0,00000;0,00000;16,61500;
2015-01-23 00:00;2015-01-24 00:00;6,37200;16,02400;0,00000;0,00000;22,39600;
2015-01-24 00:00;2015-01-25 00:00;15,08200;0,00000;0,00000;0,00000;15,08200;
2015-01-25 00:00;2015-01-26 00:00;14,81400;0,00000;0,00000;0,00000;14,81400;
2015-01-26 00:00;2015-01-27 00:00;7,63900;13,00000;0,00000;0,00000;20,63900;
2015-01-27 00:00;2015-01-28 00:00;6,02600;5,75000;0,00000;-0,15200;11,62400;
2015-01-28 00:00;2015-01-29 00:00;7,85300;16,58300;0,00000;0,00000;24,43600;
2015-01-29 00:00;2015-01-30 00:00;6,11700;7,37500;0,00000;-0,23400;13,25800;
2015-01-30 00:00;2015-01-31 00:00;6,09800;10,43500;0,00000;-0,07900;16,45400;
2015-01-31 00:00;2015-02-01 00:00;15,86200;0,00000;-1,08400;0,00000;14,77800;
2015-02-01 00:00;2015-02-02 00:00;13,08700;0,00000;-0,00600;0,00000;13,08100;
2015-02-02 00:00;2015-02-03 00:00;5,88900;12,59000;0,00000;-0,00600;18,47300;
2015-02-03 00:00;2015-02-04 00:00;6,05900;9,48700;0,00000;-0,37100;15,17500;
2015-02-04 00:00;2015-02-05 00:00;7,13500;6,74600;0,00000;-1,40200;12,47900;
2015-02-05 00:00;2015-02-06 00:00;5,11600;8,08600;0,00000;-0,40200;12,80000;
2015-02-06 00:00;2015-02-07 00:00;5,75500;13,78600;0,00000;-2,26000;17,28100;
2015-02-07 00:00;2015-02-08 00:00;12,66600;0,00000;-1,23600;0,00000;11,43000;
2015-02-08 00:00;2015-02-09 00:00;18,06700;0,00000;-0,17800;0,00000;17,88900;
2015-02-09 00:00;2015-02-10 00:00;5,87800;8,05700;0,00000;0,00000;13,93500;
2015-02-10 00:00;2015-02-11 00:00;6,48400;7,36100;0,00000;-0,15400;13,69100;
2015-02-11 00:00;2015-02-12 00:00;5,80400;18,11500;0,00000;-0,02600;23,89300;
2015-02-12 00:00;2015-02-13 00:00;5,87600;6,15400;0,00000;-2,88700;9,14300;
2015-02-13 00:00;2015-02-14 00:00;5,97300;5,41000;0,00000;-2,18500;9,19800;
2015-02-14 00:00;2015-02-15 00:00;13,17500;0,00000;-0,22100;0,00000;12,95400;
2015-02-15 00:00;2015-02-16 00:00;11,71400;0,00000;-2,37800;0,00000;9,33600;
2015-02-16 00:00;2015-02-17 00:00;5,35200;6,22400;0,00000;-2,31700;9,25900;
2015-02-17 00:00;2015-02-18 00:00;7,88000;7,31100;0,00000;-0,02100;15,17000;
2015-02-18 00:00;2015-02-19 00:00;7,68100;15,90000;0,00000;0,00000;23,58100;
2015-02-19 00:00;2015-02-20 00:00;6,28400;6,76700;0,00000;-2,36700;10,68400;
2015-02-20 00:00;2015-02-21 00:00;7,23100;13,41500;0,00000;0,00000;20,64600;
2015-02-21 00:00;2015-02-22 00:00;10,70600;0,00000;-0,76600;0,00000;9,94000;
2015-02-22 00:00;2015-02-23 00:00;11,62500;0,00000;-0,23300;0,00000;11,39200;
2015-02-23 00:00;2015-02-24 00:00;7,19900;10,99600;0,00000;-1,21000;16,98500;
2015-02-24 00:00;2015-02-25 00:00;7,43900;5,33900;0,00000;-0,91900;11,85900;
2015-02-25 00:00;2015-02-26 00:00;7,68900;14,73200;0,00000;-0,14600;22,27500;
2015-02-26 00:00;2015-02-27 00:00;5,65000;5,66000;0,00000;-0,51400;10,79600;
2015-02-27 00:00;2015-02-28 00:00;5,52800;6,50500;0,00000;-1,08000;10,95300;
2015-02-28 00:00;2015-03-01 00:00;14,89100;0,00000;-3,29100;0,00000;11,60000;
2015-03-01 00:00;2015-03-02 00:00;13,99900;0,00000;-2,42300;0,00000;11,57600;
2015-03-02 00:00;2015-03-03 00:00;8,28100;8,84700;0,00000;-2,51100;14,61700;
2015-03-03 00:00;2015-03-04 00:00;6,11900;7,47700;0,00000;-0,06400;13,53200;
2015-03-04 00:00;2015-03-05 00:00;8,66300;9,82900;0,00000;-1,23100;17,26100;
2015-03-05 00:00;2015-03-06 00:00;7,69300;4,45100;0,00000;-2,14000;10,00400;
2015-03-06 00:00;2015-03-07 00:00;5,99800;6,19900;0,00000;-0,07700;12,12000;
2015-03-07 00:00;2015-03-08 00:00;10,37800;0,00000;-2,43900;0,00000;7,93900;
2015-03-08 00:00;2015-03-09 00:00;19,81200;0,00000;-5,76700;0,00000;14,04500;
2015-03-09 00:00;2015-03-10 00:00;5,97600;6,40600;0,00000;-0,18700;12,19500;
2015-03-10 00:00;2015-03-11 00:00;5,79900;4,86000;0,00000;-5,48500;5,17400;
2015-03-11 00:00;2015-03-12 00:00;6,53300;17,34400;0,00000;-2,13300;21,74400;
2015-03-12 00:00;2015-03-13 00:00;5,82700;5,12700;0,00000;-6,32900;4,62500;
2015-03-13 00:00;2015-03-14 00:00;5,78600;4,81600;0,00000;-4,07200;6,53000;
2015-03-14 00:00;2015-03-15 00:00;12,88800;0,00000;-0,02100;0,00000;12,86700;
2015-03-15 00:00;2015-03-16 00:00;19,92500;0,00000;-0,02100;0,00000;19,90400;
2015-03-16 00:00;2015-03-17 00:00;5,92900;5,17200;0,00000;-4,84900;6,25200;
2015-03-17 00:00;2015-03-18 00:00;5,71000;6,00700;0,00000;-6,57700;5,14000;
2015-03-18 00:00;2015-03-19 00:00;5,26300;7,64200;0,00000;-3,20400;9,70100;
2015-03-19 00:00;2015-03-20 00:00;6,77000;11,48600;0,00000;0,00000;18,25600;
2015-03-20 00:00;2015-03-21 00:00;5,82000;7,59600;0,00000;0,00000;13,41600;
2015-03-21 00:00;2015-03-22 00:00;14,18900;0,00000;-0,82600;0,00000;13,36300;
2015-03-22 00:00;2015-03-23 00:00;15,58500;0,00000;-2,23300;0,00000;13,35200;
2015-03-23 00:00;2015-03-24 00:00;5,47800;2,93400;0,00000;-5,82400;2,58800;
2015-03-24 00:00;2015-03-25 00:00;4,97200;4,44700;0,00000;-3,76700;5,65200;
2015-03-25 00:00;2015-03-26 00:00;5,43200;23,79700;0,00000;-0,00100;29,22800;
2015-03-26 00:00;2015-03-27 00:00;5,18400;5,41000;0,00000;-1,02400;9,57000;
2015-03-27 00:00;2015-03-28 00:00;5,80700;13,27400;0,00000;-2,48400;16,59700;
2015-03-28 00:00;2015-03-29 00:00;11,63600;0,00000;-0,28300;0,00000;11,35300;
2015-03-29 00:00;2015-03-30 00:00;11,10900;0,00000;-0,00400;0,00000;11,10500;
2015-03-30 00:00;2015-03-31 00:00;5,32100;6,35700;0,00000;-3,37300;8,30500;
2015-03-31 00:00;2015-04-01 00:00;5,08100;5,68100;0,00000;-2,30800;8,45400;
2015-04-01 00:00;2015-04-02 00:00;5,43200;12,35900;0,00000;-1,31600;16,47500;
2015-04-02 00:00;2015-04-03 00:00;5,12500;7,18700;0,00000;-5,44800;6,86400;
2015-04-03 00:00;2015-04-04 00:00;4,91400;6,82100;0,00000;-2,42500;9,31000;
2015-04-04 00:00;2015-04-05 00:00;10,17800;0,00000;-3,00900;0,00000;7,16900;
2015-04-05 00:00;2015-04-06 00:00;7,07000;0,00000;-5,45600;0,00000;1,61400;
2015-04-06 00:00;2015-04-07 00:00;11,06000;0,00000;-0,74200;0,00000;10,31800;
2015-04-07 00:00;2015-04-08 00:00;4,45100;4,27700;0,00000;-5,88600;2,84200;
2015-04-08 00:00;2015-04-09 00:00;4,23000;9,01300;0,00000;-1,17200;12,07100;
2015-04-09 00:00;2015-04-10 00:00;4,05200;3,91300;0,00000;-8,62100;-0,65600;
2015-04-10 00:00;2015-04-11 00:00;5,91100;8,59700;0,00000;-6,48800;8,02000;
2015-04-11 00:00;2015-04-12 00:00;9,60100;0,00000;-1,05600;0,00000;8,54500;
2015-04-12 00:00;2015-04-13 00:00;6,83200;0,00000;-8,90300;0,00000;-2,07100;
2015-04-13 00:00;2015-04-14 00:00;6,20700;5,77700;0,00000;-7,36500;4,61900;
2015-04-14 00:00;2015-04-15 00:00;6,10100;7,05500;0,00000;-9,07900;4,07700;
2015-04-15 00:00;2015-04-16 00:00;5,98700;7,33400;0,00000;-8,54800;4,77300;
2015-04-16 00:00;2015-04-17 00:00;3,75400;2,24600;0,00000;-9,37000;-3,37000;
2015-04-17 00:00;2015-04-18 00:00;3,58700;1,60700;0,00000;-6,60800;-1,41400;
2015-04-18 00:00;2015-04-19 00:00;8,67900;0,00000;-9,94200;0,00000;-1,26300;
2015-04-19 00:00;2015-04-20 00:00;10,46800;0,00000;-8,77100;0,00000;1,69700;
2015-04-20 00:00;2015-04-21 00:00;3,95500;2,93700;0,00000;-10,72000;-3,82800;
2015-04-21 00:00;2015-04-22 00:00;6,79900;4,09700;0,00000;-9,38100;1,51500;
2015-04-22 00:00;2015-04-23 00:00;6,27400;6,65600;0,00000;-7,45700;5,47300;
2015-04-23 00:00;2015-04-24 00:00;4,13300;2,78500;0,00000;-8,98200;-2,06400;
2015-04-24 00:00;2015-04-25 00:00;7,51800;4,11100;0,00000;-9,08600;2,54300;
2015-04-25 00:00;2015-04-26 00:00;5,79100;0,00000;-1,82500;0,00000;3,96600;
2015-04-26 00:00;2015-04-27 00:00;10,18900;0,00000;-0,70600;0,00000;9,48300;
2015-04-27 00:00;2015-04-28 00:00;9,21600;0,00000;-7,45800;0,00000;1,75800;
2015-04-28 00:00;2015-04-29 00:00;5,41800;6,91400;0,00000;-8,06000;4,27200;
2015-04-29 00:00;2015-04-30 00:00;5,06100;6,74700;0,00000;-3,09900;8,70900;
2015-04-30 00:00;2015-05-01 00:00;3,83900;3,45500;0,00000;-6,88600;0,40800;
2015-05-01 00:00;2015-05-02 00:00;5,42600;4,16300;0,00000;-8,20100;1,38800;
2015-05-02 00:00;2015-05-03 00:00;6,18300;0,00000;-6,31400;0,00000;-0,13100;
2015-05-03 00:00;2015-05-04 00:00;4,80600;0,00000;-1,17000;0,00000;3,63600;
2015-05-04 00:00;2015-05-05 00:00;4,43000;6,06200;0,00000;-4,81000;5,68200;
2015-05-05 00:00;2015-05-06 00:00;3,64800;1,69700;0,00000;-6,86100;-1,51600;
2015-05-06 00:00;2015-05-07 00:00;3,40500;1,95800;0,00000;-5,63500;-0,27200;
2015-05-07 00:00;2015-05-08 00:00;5,56100;3,54400;0,00000;-4,24100;4,86400;
2015-05-08 00:00;2015-05-09 00:00;5,21500;7,95900;0,00000;-7,34100;5,83300;
2015-05-09 00:00;2015-05-10 00:00;7,42800;0,00000;-6,05900;0,00000;1,36900;
2015-05-10 00:00;2015-05-11 00:00;6,23900;0,00000;-9,26300;0,00000;-3,02400;
2015-05-11 00:00;2015-05-12 00:00;4,75200;3,50200;0,00000;-9,37200;-1,11800;
2015-05-12 00:00;2015-05-13 00:00;3,97100;5,13400;0,00000;-7,94900;1,15600;
2015-05-13 00:00;2015-05-14 00:00;3,82600;6,26800;0,00000;-6,98400;3,11000;
2015-05-14 00:00;2015-05-15 00:00;8,88900;0,00000;-8,69000;0,00000;0,19900;
2015-05-15 00:00;2015-05-16 00:00;3,83200;0,94600;0,00000;-11,90000;-7,12200;
2015-05-16 00:00;2015-05-17 00:00;6,52600;0,00000;-0,61400;0,00000;5,91200;
2015-05-17 00:00;2015-05-18 00:00;7,13900;0,00000;-7,44100;0,00000;-0,30200;
2015-05-18 00:00;2015-05-19 00:00;5,43800;3,95000;0,00000;-6,01900;3,36900;
2015-05-19 00:00;2015-05-20 00:00;3,40100;1,83600;0,00000;-5,68600;-0,44900;
2015-05-20 00:00;2015-05-21 00:00;4,63400;8,88400;0,00000;-4,84700;8,67100;
2015-05-21 00:00;2015-05-22 00:00;3,56200;1,54500;0,00000;-7,91300;-2,80600;
2015-05-22 00:00;2015-05-23 00:00;6,73100;7,04800;0,00000;-7,55300;6,22600;
2015-05-23 00:00;2015-05-24 00:00;11,64300;0,00000;-0,79300;0,00000;10,85000;
2015-05-24 00:00;2015-05-25 00:00;7,78500;0,00000;-8,11100;0,00000;-0,32600;
2015-05-25 00:00;2015-05-26 00:00;10,27600;0,00000;-4,70300;0,00000;5,57300;
2015-05-26 00:00;2015-05-27 00:00;3,32300;2,13500;0,00000;-8,02900;-2,57100;
2015-05-27 00:00;2015-05-28 00:00;3,72400;7,85300;0,00000;-6,28800;5,28900;
2015-05-28 00:00;2015-05-29 00:00;2,99600;1,14900;0,00000;-3,86800;0,27700;
2015-05-29 00:00;2015-05-30 00:00;2,43700;0,82300;0,00000;-5,50800;-2,24800;
2015-05-30 00:00;2015-05-31 00:00;8,89800;0,00000;-5,84200;0,00000;3,05600;
2015-05-31 00:00;2015-06-01 00:00;4,55600;0,00000;-2,03200;0,00000;2,52400;
2015-06-01 00:00;2015-06-02 00:00;3,28700;3,48300;0,00000;-9,55400;-2,78400;
2015-06-02 00:00;2015-06-03 00:00;3,36800;2,81700;0,00000;-1,20700;4,97800;
2015-06-03 00:00;2015-06-04 00:00;5,99500;8,20700;0,00000;-2,47200;11,73000;
2015-06-04 00:00;2015-06-05 00:00;5,36800;3,82500;0,00000;-12,19000;-2,99700;
2015-06-05 00:00;2015-06-06 00:00;4,21400;2,62100;0,00000;-11,42200;-4,58700;
2015-06-06 00:00;2015-06-07 00:00;4,31700;0,00000;-12,19600;0,00000;-7,87900;
2015-06-07 00:00;2015-06-08 00:00;8,97100;0,00000;-10,25600;0,00000;-1,28500;
2015-06-08 00:00;2015-06-09 00:00;4,07700;5,34600;0,00000;-8,51900;0,90400;
2015-06-09 00:00;2015-06-10 00:00;3,75300;1,06700;0,00000;-7,71600;-2,89600;
2015-06-10 00:00;2015-06-11 00:00;4,28400;3,00100;0,00000;-9,56100;-2,27600;
2015-06-11 00:00;2015-06-12 00:00;6,89700;2,81500;0,00000;-12,32700;-2,61500;
2015-06-12 00:00;2015-06-13 00:00;3,46000;3,68800;0,00000;-9,60600;-2,45800;
2015-06-13 00:00;2015-06-14 00:00;5,54600;0,00000;-7,78900;0,00000;-2,24300;
2015-06-14 00:00;2015-06-15 00:00;8,80600;0,00000;-6,05000;0,00000;2,75600;
2015-06-15 00:00;2015-06-16 00:00;3,20500;3,51100;0,00000;-11,17800;-4,46200;
2015-06-16 00:00;2015-06-17 00:00;3,25700;3,14900;0,00000;-6,07700;0,32900;
2015-06-17 00:00;2015-06-18 00:00;7,02800;4,99000;0,00000;-8,24000;3,77800;
2015-06-18 00:00;2015-06-19 00:00;3,29900;0,98200;0,00000;-6,89000;-2,60900;
2015-06-19 00:00;2015-06-20 00:00;2,95400;3,69100;0,00000;-2,31000;4,33500;
2015-06-20 00:00;2015-06-21 00:00;6,55600;0,00000;-3,35800;0,00000;3,19800;
2015-06-21 00:00;2015-06-22 00:00;5,58400;0,00000;-5,03700;0,00000;0,54700;
2015-06-22 00:00;2015-06-23 00:00;4,64400;8,41300;0,00000;-1,99100;11,06600;
2015-06-23 00:00;2015-06-24 00:00;5,43200;2,31400;0,00000;-3,90300;3,84300;
2015-06-24 00:00;2015-06-25 00:00;3,12600;4,33500;0,00000;-6,95800;0,50300;
2015-06-25 00:00;2015-06-26 00:00;3,45100;0,87300;0,00000;-11,25000;-6,92600;
2015-06-26 00:00;2015-06-27 00:00;3,26400;1,22800;0,00000;-6,55800;-2,06600;
2015-06-27 00:00;2015-06-28 00:00;7,59100;0,00000;-5,74200;0,00000;1,84900;
2015-06-28 00:00;2015-06-29 00:00;4,47200;0,00000;-5,59100;0,00000;-1,11900;
2015-06-29 00:00;2015-06-30 00:00;4,82100;1,20700;0,00000;-9,82600;-3,79800;
2015-06-30 00:00;2015-07-01 00:00;3,86100;5,41400;0,00000;-10,96600;-1,69100;
2015-07-01 00:00;2015-07-02 00:00;5,06700;5,68900;0,00000;-8,52200;2,23400;
2015-07-02 00:00;2015-07-03 00:00;4,35100;2,58400;0,00000;-9,23200;-2,29700;
2015-07-03 00:00;2015-07-04 00:00;4,46600;1,23400;0,00000;-9,63700;-3,93700;
2015-07-04 00:00;2015-07-05 00:00;6,41600;0,00000;-7,62400;0,00000;-1,20800;
2015-07-05 00:00;2015-07-06 00:00;6,84100;0,00000;-5,48200;0,00000;1,35900;
2015-07-06 00:00;2015-07-07 00:00;5,86700;4,14700;0,00000;-11,59800;-1,58400;
2015-07-07 00:00;2015-07-08 00:00;3,94900;1,34400;0,00000;-3,85100;1,44200;
2015-07-08 00:00;2015-07-09 00:00;4,99300;4,47900;0,00000;-2,07800;7,39400;
2015-07-09 00:00;2015-07-10 00:00;4,04200;2,70700;0,00000;-8,15500;-1,40600;
2015-07-10 00:00;2015-07-11 00:00;6,01700;2,28900;0,00000;-11,46400;-3,15800;
2015-07-11 00:00;2015-07-12 00:00;9,51800;0,00000;-8,12800;0,00000;1,39000;
2015-07-12 00:00;2015-07-13 00:00;5,12700;0,00000;-1,57200;0,00000;3,55500;
2015-07-13 00:00;2015-07-14 00:00;3,96200;5,17000;0,00000;-0,68100;8,45100;
2015-07-14 00:00;2015-07-15 00:00;4,15600;3,40800;0,00000;-2,11700;5,44700;
2015-07-15 00:00;2015-07-16 00:00;4,78300;3,73800;0,00000;-2,73500;5,78600;
2015-07-16 00:00;2015-07-17 00:00;4,30800;0,76300;0,00000;-10,53100;-5,46000;
2015-07-17 00:00;2015-07-18 00:00;4,51900;2,36700;0,00000;-10,48600;-3,60000;
2015-07-18 00:00;2015-07-19 00:00;5,84200;0,00000;-8,29600;0,00000;-2,45400;
2015-07-19 00:00;2015-07-20 00:00;4,76500;0,00000;-2,52600;0,00000;2,23900;
2015-07-20 00:00;2015-07-21 00:00;4,94400;4,99500;0,00000;-0,79800;9,14100;
2015-07-21 00:00;2015-07-22 00:00;5,13500;2,13800;0,00000;-5,86500;1,40800;
2015-07-22 00:00;2015-07-23 00:00;3,98100;4,01800;0,00000;-7,76200;0,23700;
2015-07-23 00:00;2015-07-24 00:00;6,69400;1,39800;0,00000;-6,21000;1,88200;
2015-07-24 00:00;2015-07-25 00:00;3,83000;0,93600;0,00000;-4,31100;0,45500;
2015-07-25 00:00;2015-07-26 00:00;5,05600;0,00000;-1,14900;0,00000;3,90700;
2015-07-26 00:00;2015-07-27 00:00;6,31000;0,00000;-6,70300;0,00000;-0,39300;
2015-07-27 00:00;2015-07-28 00:00;3,90900;3,15400;0,00000;-2,86800;4,19500;
2015-07-28 00:00;2015-07-29 00:00;3,60900;1,78900;0,00000;-5,06100;0,33700;
2015-07-29 00:00;2015-07-30 00:00;3,05000;5,84400;0,00000;-4,15000;4,74400;
2015-07-30 00:00;2015-07-31 00:00;3,27400;3,01700;0,00000;-6,40200;-0,11100;
2015-07-31 00:00;2015-08-01 00:00;3,53000;1,66100;0,00000;-8,62500;-3,43400;
2015-08-01 00:00;2015-08-02 00:00;5,30200;0,00000;-7,41400;0,00000;-2,11200;
2015-08-02 00:00;2015-08-03 00:00;3,98900;0,00000;-11,14200;0,00000;-7,15300;
2015-08-03 00:00;2015-08-04 00:00;2,01200;0,48300;0,00000;-11,56300;-9,06800;
2015-08-04 00:00;2015-08-05 00:00;2,03300;1,10400;0,00000;-1,21000;1,92700;
2015-08-05 00:00;2015-08-06 00:00;2,00000;0,27100;0,00000;-9,95800;-7,68700;
2015-08-06 00:00;2015-08-07 00:00;2,02900;0,52500;0,00000;-11,02300;-8,46900;
2015-08-07 00:00;2015-08-08 00:00;2,02900;0,61100;0,00000;-8,88800;-6,24800;
2015-08-08 00:00;2015-08-09 00:00;2,38000;0,00000;-6,15800;0,00000;-3,77800;
2015-08-09 00:00;2015-08-10 00:00;2,46000;0,00000;-3,83200;0,00000;-1,37200;
2015-08-10 00:00;2015-08-11 00:00;2,04200;0,59200;0,00000;-5,70000;-3,06600;
2015-08-11 00:00;2015-08-12 00:00;2,04500;0,40200;0,00000;-8,72400;-6,27700;
2015-08-12 00:00;2015-08-13 00:00;2,04500;0,43800;0,00000;-8,50000;-6,01700;
2015-08-13 00:00;2015-08-14 00:00;2,03800;3,31700;0,00000;-5,88700;-0,53200;
2015-08-14 00:00;2015-08-15 00:00;2,03900;0,43200;0,00000;-6,79300;-4,32200;
2015-08-15 00:00;2015-08-16 00:00;3,00400;0,00000;-3,34600;0,00000;-0,34200;
2015-08-16 00:00;2015-08-17 00:00;2,89500;0,00000;-1,00500;0,00000;1,89000;
2015-08-17 00:00;2015-08-18 00:00;2,03900;1,34900;0,00000;-0,87300;2,51500;
2015-08-18 00:00;2015-08-19 00:00;2,01200;0,99500;0,00000;-2,47000;0,53700;
2015-08-19 00:00;2015-08-20 00:00;2,02700;0,49700;0,00000;-6,73000;-4,20600;
2015-08-20 00:00;2015-08-21 00:00;4,77500;3,48500;0,00000;-8,30500;-0,04500;
2015-08-21 00:00;2015-08-22 00:00;5,09400;4,47400;0,00000;-5,11500;4,45300;
2015-08-22 00:00;2015-08-23 00:00;6,32700;0,00000;-7,51600;0,00000;-1,18900;
2015-08-23 00:00;2015-08-24 00:00;5,15700;0,00000;-7,04500;0,00000;-1,88800;
2015-08-24 00:00;2015-08-25 00:00;3,96300;2,48600;0,00000;-4,43400;2,01500;
2015-08-25 00:00;2015-08-26 00:00;3,56800;2,16700;0,00000;-6,84100;-1,10600;
2015-08-26 00:00;2015-08-27 00:00;3,57900;3,01800;0,00000;-4,28000;2,31700;
2015-08-27 00:00;2015-08-28 00:00;3,92300;2,87200;0,00000;-0,15900;6,63600;
2015-08-28 00:00;2015-08-29 00:00;4,81000;2,40200;0,00000;-6,29800;0,91400;
2015-08-29 00:00;2015-08-30 00:00;6,99100;0,00000;-7,92100;0,00000;-0,93000;
2015-08-30 00:00;2015-08-31 00:00;5,08800;0,00000;-7,50900;0,00000;-2,42100;
2015-08-31 00:00;2015-09-01 00:00;4,14200;2,90000;0,00000;-7,14200;-0,10000;
2015-09-01 00:00;2015-09-02 00:00;5,12600;5,02700;0,00000;-1,87700;8,27600;
2015-09-02 00:00;2015-09-03 00:00;6,25800;5,72500;0,00000;-2,34800;9,63500;
2015-09-03 00:00;2015-09-04 00:00;4,40900;5,47600;0,00000;-4,57000;5,31500;
2015-09-04 00:00;2015-09-05 00:00;3,75400;6,07700;0,00000;-1,68300;8,14800;
2015-09-05 00:00;2015-09-06 00:00;5,42100;0,00000;-1,76200;0,00000;3,65900;
2015-09-06 00:00;2015-09-07 00:00;4,97800;0,00000;-3,46600;0,00000;1,51200;
2015-09-07 00:00;2015-09-08 00:00;3,91700;5,28100;0,00000;-1,49700;7,70100;
2015-09-08 00:00;2015-09-09 00:00;3,80300;3,37400;0,00000;-1,80500;5,37200;
2015-09-09 00:00;2015-09-10 00:00;4,20700;5,70200;0,00000;-4,52500;5,38400;
2015-09-10 00:00;2015-09-11 00:00;3,39100;1,68800;0,00000;-7,72200;-2,64300;
2015-09-11 00:00;2015-09-12 00:00;3,23000;1,95100;0,00000;-7,99300;-2,81200;
2015-09-12 00:00;2015-09-13 00:00;7,37700;0,00000;-2,55600;0,00000;4,82100;
2015-09-13 00:00;2015-09-14 00:00;8,72300;0,00000;-1,98800;0,00000;6,73500;
2015-09-14 00:00;2015-09-15 00:00;4,70700;4,22600;0,00000;-3,51000;5,42300;
2015-09-15 00:00;2015-09-16 00:00;3,67200;5,44800;0,00000;-3,33200;5,78800;
2015-09-16 00:00;2015-09-17 00:00;3,99000;6,73200;0,00000;-0,49500;10,22700;
2015-09-17 00:00;2015-09-18 00:00;4,39700;4,80300;0,00000;-1,03600;8,16400;
2015-09-18 00:00;2015-09-19 00:00;4,82000;5,68800;0,00000;-4,83500;5,67300;
2015-09-19 00:00;2015-09-20 00:00;11,90200;0,00000;-1,48800;0,00000;10,41400;
2015-09-20 00:00;2015-09-21 00:00;14,48500;0,00000;-1,81500;0,00000;12,67000;
2015-09-21 00:00;2015-09-22 00:00;2,91200;1,47500;0,00000;-5,65700;-1,27000;
2015-09-22 00:00;2015-09-23 00:00;4,20300;3,21500;0,00000;-1,89900;5,51900;
2015-09-23 00:00;2015-09-24 00:00;4,61400;4,65400;0,00000;-1,70600;7,56200;
2015-09-24 00:00;2015-09-25 00:00;4,10200;2,63700;0,00000;-1,89300;4,84600;
2015-09-25 00:00;2015-09-26 00:00;3,40800;2,06800;0,00000;-4,47700;0,99900;
2015-09-26 00:00;2015-09-27 00:00;11,27500;0,00000;-3,45700;0,00000;7,81800;
2015-09-27 00:00;2015-09-28 00:00;4,70400;0,00000;-7,18500;0,00000;-2,48100;
2015-09-28 00:00;2015-09-29 00:00;3,09600;1,70700;0,00000;-4,22000;0,58300;
2015-09-29 00:00;2015-09-30 00:00;3,70700;5,61500;0,00000;-6,99800;2,32400;
2015-09-30 00:00;2015-10-01 00:00;3,68100;4,29300;0,00000;-6,51800;1,45600;
2015-10-01 00:00;2015-10-02 00:00;5,74900;2,25100;0,00000;-7,37600;0,62400;
2015-10-02 00:00;2015-10-03 00:00;3,59300;3,73200;0,00000;-6,81000;0,51500;
2015-10-03 00:00;2015-10-04 00:00;5,56300;0,00000;-1,69600;0,00000;3,86700;
2015-10-04 00:00;2015-10-05 00:00;10,47300;0,00000;-4,09900;0,00000;6,37400;
2015-10-05 00:00;2015-10-06 00:00;6,65400;4,00600;0,00000;-1,73900;8,92100;
2015-10-06 00:00;2015-10-07 00:00;5,39200;6,87700;0,00000;-0,32400;11,94500;
2015-10-07 00:00;2015-10-08 00:00;3,84100;5,40400;0,00000;-0,08000;9,16500;
2015-10-08 00:00;2015-10-09 00:00;3,01000;2,97900;0,00000;-0,70300;5,28600;
2015-10-09 00:00;2015-10-10 00:00;2,97800;6,77000;0,00000;-1,97900;7,76900;
