1665532800,0.0
1665536400,0.0
1665540000,0.0
1665543600,0.0
1665547200,0.0
1665550800,0.0
1665554400,0.0
1665558000,0.0
1665561600,0.0
1665565200,0.0
1665568800,0.0
1665572400,0.0
1665576000,0.0
1665579600,0.0
1665583200,0.0
1665586800,0.0
1665590400,0.0
1665594000,0.0
1665597600,0.0
1665601200,188.0
1665604800,846.0
1665608400,1595.0
1665612000,2302.0
1665615600,3023.0
1665619200,3644.0
1665622800,4224.0
1665626400,4664.0
1665630000,5028.0
1665633600,5400.0
1665637200,5768.0
1665640800,6137.0
1665644400,6504.0
1665648000,6877.0
1665651600,7409.0
1665655200,7559.0
1665658800,8365.0
1665662400,8487.0
1665666000,8487.0
1665669600,8487.0
1665673200,8530.0
1665676800,8620.0
1665680400,8638.0
1665684000,9357.0
1665687600,9818.0
1665691200,10317.0
1665694800,10906.0
1665698400,11373.0
1665702000,11867.0
1665705600,12356.0
1665709200,12882.0
1665712800,13374.0
1665716400,13756.0
1665720000,14104.0
1665723600,14446.0
1665727200,14787.0
1665730800,15297.0
1665734400,15875.0
1665738000,16363.0
1665741600,16640.0
1665745200,16952.0
1665748800,16966.0
1665752400,16966.0
1665756000,16966.0
1665759600,16966.0
1665763200,16966.0
1665766800,16966.0
1665770400,17186.0
1665774000,17735.0
1665777600,18324.0
1665781200,18958.0
1665784800,19589.0
1665788400,20188.0
1665792000,20770.0
1665795600,21307.0
1665799200,21828.0
1665802800,22226.0
1665806400,22566.0
1665810000,22898.0
1665813600,23331.0
1665817200,23774.0
1665820800,24118.0
1665824400,24419.0
1665828000,24594.0
1665831600,24997.0
1665835200,25155.0
1665838800,25194.0
1665842400,25278.0
1665846000,25278.0
1665849600,25278.0
1665853200,25278.0
1665856800,25278.0
1665860400,26268.0
1665864000,26846.0
1665867600,27409.0
1665871200,27964.0
1665874800,28512.0
1665878400,29059.0
1665882000,29557.0
1665885600,30037.0
1665889200,30506.0
1665892800,30858.0
1665896400,31176.0
1665900000,31498.0
1665903600,31811.0
1665907200,32642.0
1665910800,33904.0
1665914400,34648.0
1665918000,35044.0
1665921600,35044.0
1665925200,35044.0
1665928800,35044.0
1665932400,35044.0
1665936000,35044.0
1665939600,35044.0
1665943200,35473.0
1665946800,36515.0
1665950400,37169.0
1665954000,37799.0
1665957600,38524.0
1665961200,39147.0
1665964800,39880.0
1665968400,40519.0
1665972000,40983.0
1665975600,41395.0
1665979200,41788.0
1665982800,42139.0
1665986400,42497.0
1665990000,42844.0
1665993600,43190.0
1665997200,43646.0
1666000800,44095.0
1666004400,44274.0
1666008000,44566.0
1666011600,44619.0
1666015200,44619.0
1666018800,44680.0
1666022400,44680.0
1666026000,44680.0
1666029600,45077.0
1666033200,45652.0
1666036800,46280.0
1666040400,47014.0
1666044000,47762.0
1666047600,48385.0
1666051200,48949.0
1666054800,49494.0
1666058400,49989.0
1666062000,50471.0
1666065600,50782.0
1666069200,51097.0
1666072800,51421.0
1666076400,51737.0
1666080000,52125.0
1666083600,52505.0
1666087200,52602.0
1666090800,52799.0
1666094400,52799.0
1666098000,52799.0
1666101600,52799.0
1666105200,52799.0
1666108800,52799.0
1666112400,52799.0
1666116000,52799.0
1666119600,52922.0
1666123200,53371.0
1666126800,53850.0
1666130400,54405.0
1666134000,54842.0
1666137600,55295.0
1666141200,55868.0
1666144800,56382.0
1666148400,56832.0
1666152000,57141.0
1666155600,57454.0
1666159200,57777.0
1666162800,58099.0
1666166400,58422.0
1666170000,58782.0
1666173600,58782.0
1666177200,58782.0
1666180800,58782.0
1666184400,58782.0
1666188000,58782.0
1666191600,58782.0
1666195200,58782.0
1666198800,58782.0
1666202400,59244.0
1666206000,59736.0
1666209600,60287.0
1666213200,60809.0
1666216800,61367.0
1666220400,61937.0
1666224000,62481.0
1666227600,63008.0
1666231200,63395.0
1666234800,63712.0
1666238400,64037.0
1666242000,64363.0
1666245600,64685.0
1666249200,65059.0
1666252800,65440.0
1666256400,65848.0
1666260000,66088.0
1666263600,66310.0
1666267200,66429.0
1666270800,66429.0
1666274400,66429.0
1666278000,66429.0
1666281600,66429.0
1666285200,66429.0
1666288800,66429.0
1666292400,66926.0
1666296000,67524.0
1666299600,68091.0
1666303200,68750.0
1666306800,69320.0
1666310400,69879.0
1666314000,70418.0
1666317600,70920.0
1666321200,71344.0
1666324800,71661.0
1666328400,71977.0
1666332000,72294.0
1666335600,72610.0
1666339200,72988.0
1666342800,73397.0
1666346400,73660.0
1666350000,73707.0
1666353600,74124.0
1666357200,74124.0
1666360800,74124.0
1666364400,74124.0
1666368000,74124.0
1666371600,74124.0
1666375200,74255.0
1666378800,75738.0
1666382400,76338.0
1666386000,76936.0
1666389600,77503.0
1666393200,78068.0
1666396800,78623.0
1666400400,79162.0
1666404000,79706.0
1666407600,80121.0
1666411200,80437.0
1666414800,80754.0
1666418400,81066.0
1666422000,81376.0
1666425600,81704.0
1666429200,82092.0
1666432800,82304.0
1666436400,82304.0
1666440000,82304.0
1666443600,82304.0
1666447200,82304.0
1666450800,82304.0
1666454400,82304.0
1666458000,82304.0
1666461600,82304.0
1666465200,82664.0
1666468800,83116.0
1666472400,83564.0
1666476000,84008.0
1666479600,84450.0
1666483200,84932.0
1666486800,85473.0
1666490400,85990.0
1666494000,86486.0
1666497600,86840.0
1666501200,87140.0
1666504800,87454.0
1666508400,87766.0
1666512000,88078.0
1666515600,88408.0
1666519200,88689.0
1666522800,89076.0
1666526400,89281.0
1666530000,89283.0
1666533600,89283.0
1666537200,89283.0
1666540800,89283.0
1666544400,89812.0
1666548000,90174.0
1666551600,90784.0
1666555200,91421.0
1666558800,92028.0
1666562400,92595.0
1666566000,93154.0
1666569600,93686.0
1666573200,94194.0
1666576800,94601.0
1666580400,94908.0
1666584000,95215.0
1666587600,95514.0
1666591200,95813.0
1666594800,96133.0
1666598400,96466.0
1666602000,96922.0
1666605600,97154.0
1666609200,97158.0
1666612800,97158.0
1666616400,97158.0
1666620000,97158.0
1666623600,97158.0
1666627200,97158.0
1666630800,97158.0
1666634400,97447.0
1666638000,98068.0
1666641600,98732.0
1666645200,99389.0
1666648800,100162.0
1666652400,100827.0
1666656000,101383.0
1666659600,101978.0
1666663200,102522.0
1666666800,102882.0
1666670400,103189.0
1666674000,103510.0
1666677600,103823.0
1666681200,104141.0
1666684800,104461.0
1666688400,104824.0
1666692000,105051.0
1666695600,105051.0
1666699200,105051.0
1666702800,105051.0
1666706400,105051.0
1666710000,105051.0
1666713600,105051.0
1666717200,105051.0
1666720800,105051.0
1666724400,105728.0
1666728000,106419.0
1666731600,107087.0
1666735200,107740.0
1666738800,108514.0
1666742400,109081.0
1666746000,109583.0
1666749600,109980.0
1666753200,110289.0
1666756800,110599.0
1666760400,110919.0
1666764000,111235.0
1666767600,111559.0
1666771200,111941.0
1666774800,112391.0
1666778400,112638.0
1666782000,112638.0
1666785600,112638.0
1666789200,112638.0
1666792800,112638.0
1666796400,112638.0
1666800000,112638.0
1666803600,112899.0
1666807200,112899.0
1666810800,113417.0
1666814400,113985.0
1666818000,114540.0
1666821600,115093.0
1666825200,115637.0
1666828800,116173.0
1666832400,116695.0
1666836000,117176.0
1666839600,117587.0
1666843200,117896.0
1666846800,118195.0
1666850400,118502.0
1666854000,118808.0
1666857600,119112.0
1666861200,119475.0
1666864800,119556.0
1666868400,119556.0
1666872000,119556.0
1666875600,119639.0
1666879200,119639.0
1666882800,119639.0
1666886400,119639.0
1666890000,119639.0
1666893600,119698.0
1666897200,120366.0
1666900800,121093.0
1666904400,121784.0
1666908000,122443.0
1666911600,123101.0
1666915200,123656.0
1666918800,124224.0
1666922400,124607.0
1666926000,124929.0
1666929600,125253.0
1666933200,125572.0
1666936800,125886.0
1666940400,126205.0
1666944000,126555.0
1666947600,126949.0
1666951200,127137.0
1666954800,127137.0
1666958400,127137.0
1666962000,127137.0
1666965600,127137.0
1666969200,127137.0
1666972800,127666.0
1666976400,127870.0
1666980000,128262.0
1666983600,128762.0
1666987200,129284.0
1666990800,129730.0
1666994400,130168.0
1666998000,130785.0
1667001600,131511.0
1667005200,132131.0
1667008800,132642.0
1667012400,132999.0
1667016000,133307.0
1667019600,133613.0
1667023200,133925.0
1667026800,134238.0
1667030400,134549.0
1667034000,134997.0
1667037600,135168.0
1667041200,135292.0
1667044800,135292.0
1667048400,135292.0
1667052000,135292.0
1667055600,135292.0
1667059200,135292.0
1667062800,135292.0
1667066400,135637.0
1667070000,136408.0
1667073600,137035.0
1667077200,137595.0
1667080800,138145.0
1667084400,138718.0
1667088000,139208.0
1667091600,139720.0
1667095200,140202.0
1667095200,140655.0
1667098800,140955.0
1667102400,141265.0
1667106000,141575.0
1667109600,141882.0
1667113200,142193.0
1667116800,142491.0
1667120400,142673.0
1667124000,142673.0
1667127600,142673.0
1667131200,142673.0
1667134800,142673.0
1667138400,142673.0
1667142000,142673.0
1667145600,142773.0
1667149200,143122.0
1667152800,143777.0
1667156400,144471.0
1667160000,145199.0
1667163600,145891.0
1667167200,146663.0
1667170800,147188.0
1667174400,147729.0
1667178000,148232.0
1667181600,148733.0
1667185200,149097.0
1667188800,149415.0
1667192400,149732.0
1667196000,150059.0
1667199600,150422.0
1667203200,150972.0
1667206800,151199.0
1667210400,151199.0
1667214000,151199.0
1667217600,151199.0
1667221200,151199.0
1667224800,151199.0
1667228400,151199.0
1667232000,151904.0
1667235600,152193.0
1667239200,152677.0
1667242800,153153.0
1667246400,153640.0
1667250000,154122.0
1667253600,154593.0
1667257200,155122.0
1667260800,155603.0
1667264400,156100.0
1667268000,156472.0
1667271600,156779.0
1667275200,157088.0
1667278800,157398.0
1667282400,157721.0
1667286000,158065.0
1667289600,158445.0
1667293200,158654.0
1667296800,158654.0
1667300400,158654.0
1667304000,158654.0
1667307600,158654.0
1667311200,158654.0
1667314800,158654.0
1667318400,158654.0
1667322000,159071.0
1667325600,159709.0
1667329200,160335.0
1667332800,160915.0
1667336400,161503.0
1667340000,162116.0
1667343600,162672.0
1667347200,163210.0
1667350800,163700.0
1667354400,164111.0
1667358000,164428.0
1667361600,164740.0
1667365200,165054.0
1667368800,165371.0
1667372400,165773.0
1667376000,166121.0
1667379600,166368.0
1667383200,166368.0
1667386800,166368.0
1667390400,166368.0
1667394000,166368.0
1667397600,166368.0
1667401200,166368.0
1667404800,166368.0
1667408400,166709.0
1667412000,167294.0
1667415600,168006.0
1667419200,168701.0
1667422800,169341.0
1667426400,169956.0
1667430000,170521.0
1667433600,171078.0
1667437200,171586.0
1667440800,171910.0
1667444400,172231.0
1667448000,172549.0
1667451600,172869.0
1667455200,173208.0
1667458800,173580.0
1667462400,174007.0
1667466000,174339.0
1667469600,174350.0
1667473200,174350.0
1667476800,174350.0
1667480400,174350.0
1667484000,174350.0
1667487600,174350.0
1667491200,174695.0
1667494800,175254.0
1667498400,175931.0
1667502000,176543.0
1667505600,177145.0
1667509200,177742.0
1667512800,178341.0
1667516400,178898.0
1667520000,179436.0
1667523600,179944.0
1667527200,180313.0
1667530800,180654.0
