20250101,6362
20250102,9092
20250103,4182
20250104,7344
20250105,32003
20250106,42345
20250107,9381
20250108,12459
20250109,11889
20250110,7176
20250111,6820
20250112,32900
20250113,9011
20250114,3802
20250115,6440
20250116,8147
20250117,4110
20250118,5038
20250119,35856
20250120,7437
20250121,12115
20250122,26551
20250123,8648
20250124,11792
20250125,8479
20250126,20897
20250127,6187
20250128,5764
20250129,738
20250130,6316
20250131,323
20250201,6692
20250202,9739
20250203,3
20250204,2
20250205,4
20250206,7
20250207,3
20250208,4839
20250209,40123
20250210,6463
20250211,6169
20250212,6167
20250213,4291
20250214,13948
20250215,4109
20250216,13686
20250217,8358
20250218,4846
20250219,7849
20250220,1911
20250221,16
20250222,592
20250223,14305
20250224,3377
20250225,1560
20250226,5565
20250227,4832
20250228,4
20250301,2
20250302,214
20250303,5
