sep=,
Version CSV3|Tool WebUI|Linebreaks CR/LF|Delimiter comma

,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622
,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0,SUNNY TRIPOWER 8.0
,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX
,Metering.TotWhOut,GridMs.TotPFPrc (Avg),GridMs.TotPFExt,Operation.Evt.EvtNo,Operation.Evt.Msg,GridMs.Hz (Avg),GridMs.TotW (Avg),GridMs.W.phsA (Avg),GridMs.W.phsB (Avg),GridMs.W.phsC (Avg),GridMs.PhV.phsA (Avg),GridMs.PhV.phsB (Avg),GridMs.PhV.phsC (Avg),GridMs.PhV.phsA2B (Avg),GridMs.PhV.phsB2C (Avg),GridMs.PhV.phsC2A (Avg),GridMs.A.phsA (Avg),GridMs.A.phsB (Avg),GridMs.A.phsC (Avg),Operation.Health,DcMs.Watt (Avg),DcMs.Watt (Avg),DcMs.Vol (Avg),DcMs.Vol (Avg),DcMs.Amp (Avg),DcMs.Amp (Avg),Metering.GridMs.TotWhOut,Metering.GridMs.AbsWhOut,Metering.GridMs.TotWhIn,Metering.GridMs.AbsWhIn,Operation.GriSwCnt,Isolation.LeakRis,Isolation.FltA (Avg)
,Analog,Analog,Status,Analog,Status,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Status,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog,Analog
DD.MM.YYYY hh:mm:ss,[Wh],,,,,[Hz],[W],[W],[W],[W],[V],[V],[V],[V],[V],[V],[A],[A],[A],,[W],[W],[V],[V],[A],[A],[Wh],[Wh],[Wh],[Wh],,[Ohm],[A]
30.06.2025 00:00:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 00:05:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 00:10:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 00:15:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 00:20:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 00:25:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 00:30:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 00:35:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 00:40:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 00:45:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 00:50:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 00:55:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:00:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:05:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:10:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:15:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:20:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:25:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:30:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:35:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:40:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:45:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:50:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 01:55:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:00:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:05:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:10:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:15:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:20:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:25:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:30:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:35:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:40:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:45:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:50:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 02:55:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
30.06.2025 03:00:00,41919016,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2368,NaN,NaN
