sep=,
Version CSV3|Tool WebUI|Linebreaks CR/LF|Delimiter comma

,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033
10.07.2025 20:55:00,35630017,1.000,NaNStt,NaN,NoneMsg,49.99,117,40,40,38,225.07,229.64,219.00,NaN,NaN,NaN,0.208,0.214,0.212,Ok,79,55,368.45,195.70,0.218,0.286,NaN,NaN,NaN,NaN,2631,2731100,0.002
10.07.2025 21:00:00,35630026,1.000,NaNStt,NaN,NoneMsg,50.01,107,37,37,34,224.75,231.12,218.04,NaN,NaN,NaN,0.202,0.206,0.198,Ok,74,51,365.30,195.20,0.208,0.268,NaN,NaN,NaN,NaN,2631,2731100,0.002
10.07.2025 21:05:00,35630034,1.000,NaNStt,NaN,NoneMsg,49.97,97,33,33,31,225.12,230.86,219.97,NaN,NaN,NaN,0.188,0.194,0.190,Ok,70,47,362.55,195.20,0.198,0.246,NaN,NaN,NaN,NaN,2631,2731100,0.002
10.07.2025 21:10:00,35630041,1.000,NaNStt,NaN,NoneMsg,50.00,84,28,29,27,227.59,229.70,226.34,NaN,NaN,NaN,0.176,0.182,0.186,Ok,66,40,360.80,177.35,0.188,0.234,NaN,NaN,NaN,NaN,2631,2731100,0.002
10.07.2025 21:15:00,35630047,1.000,NaNStt,NaN,NoneMsg,49.99,74,25,25,24,227.04,228.06,224.41,NaN,NaN,NaN,0.160,0.168,0.168,Ok,61,37,360.65,169.50,0.174,0.224,NaN,NaN,NaN,NaN,2631,2731100,0.002
10.07.2025 21:20:00,35630052,1.000,NaNStt,NaN,NoneMsg,50.00,63,21,22,20,226.81,229.55,224.58,NaN,NaN,NaN,0.154,0.158,0.160,Ok,55,32,359.10,169.80,0.156,0.196,NaN,NaN,NaN,NaN,2631,2731100,0.002
10.07.2025 21:25:00,35630056,1.000,NaNStt,NaN,NoneMsg,50.02,53,18,19,17,226.86,229.13,225.25,NaN,NaN,NaN,0.146,0.152,0.154,Ok,48,29,362.05,168.55,0.134,0.178,NaN,NaN,NaN,NaN,2631,2731100,0.002
10.07.2025 21:30:00,35630060,0.996,NaNStt,NaN,NoneMsg,50.01,42,14,15,13,226.46,228.47,225.51,NaN,NaN,NaN,0.136,0.144,0.144,Ok,38,23,361.65,167.65,0.108,0.146,NaN,NaN,NaN,NaN,2631,2731100,0.002
10.07.2025 21:35:00,35630063,1.000,NaNStt,NaN,NoneMsg,49.99,33,11,12,10,226.93,229.15,224.48,NaN,NaN,NaN,0.132,0.138,0.138,Ok,30,19,325.80,164.65,0.092,0.124,NaN,NaN,NaN,NaN,2631,2731100,0.002
10.07.2025 21:40:00,35630064,0.996,NaNStt,NaN,NoneMsg,50.02,14,5,5,4,227.98,230.95,224.80,NaN,NaN,NaN,0.068,0.072,0.072,Ok,13,8,356.20,182.70,0.042,0.054,NaN,NaN,NaN,NaN,2631,2731100,0.002
10.07.2025 21:45:00,35630064,NaN,NaNStt,NaN,NoneMsg,50.02,0,0,0,0,228.82,230.47,225.37,NaN,NaN,NaN,0.000,0.000,0.000,Ok,0,0,389.15,201.20,0.000,0.000,NaN,NaN,NaN,NaN,2631,2731100,0.000
10.07.2025 21:50:00,35630064,NaN,NaNStt,NaN,NoneMsg,50.01,0,0,0,0,229.02,230.22,225.03,NaN,NaN,NaN,0.000,0.000,0.000,Ok,0,0,379.30,197.95,0.000,0.000,NaN,NaN,NaN,NaN,2631,2731100,0.000
10.07.2025 21:55:00,35630064,NaN,NaNStt,NaN,NoneMsg,50.02,0,0,0,0,228.32,230.00,225.76,NaN,NaN,NaN,0.000,0.000,0.000,Ok,0,0,365.85,165.10,0.000,0.000,NaN,NaN,NaN,NaN,2631,2731100,0.000
10.07.2025 22:00:00,35630064,NaN,NaNStt,NaN,NoneMsg,50.03,0,0,0,0,228.36,230.57,226.55,NaN,NaN,NaN,0.000,0.000,0.000,Ok,0,0,337.90,159.95,0.000,0.000,NaN,NaN,NaN,NaN,2631,2731100,0.000
10.07.2025 22:05:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 22:10:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 22:15:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 22:20:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 22:25:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 22:30:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 22:35:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 22:40:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 22:45:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 22:50:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 22:55:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:00:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:05:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:10:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:15:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:20:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:25:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:30:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:35:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:40:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:45:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:50:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
10.07.2025 23:55:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:00:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:05:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:10:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:15:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:20:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:25:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:30:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:35:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:40:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:45:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:50:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 00:55:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:00:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:05:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:10:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:15:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:20:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:25:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:30:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:35:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:40:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:45:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:50:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 01:55:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:00:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:05:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:10:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:15:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:20:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:25:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:30:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:35:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:40:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:45:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:50:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 02:55:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:00:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:05:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:10:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:15:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:20:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:25:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:30:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:35:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:40:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:45:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:50:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 03:55:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 04:00:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 04:05:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 04:10:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 04:15:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 04:20:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
11.07.2025 04:25:00,35630064,NaN,NaNStt,NaN,NoneMsg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631,NaN,NaN
