sep=,
Version CSV3|Tool WebUI|Linebreaks CR/LF|Delimiter comma

,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622
13.08.2021 00:00:00,9996388,NaN,NaN,NaN,NaN
14.08.2021 00:00:00,10009013,NaN,NaN,NaN,NaN
15.08.2021 00:00:00,10020267,NaN,NaN,NaN,NaN
16.08.2021 00:00:00,10030465,NaN,NaN,NaN,NaN
17.08.2021 00:00:00,10067738,NaN,NaN,NaN,NaN
18.08.2021 00:00:00,10116712,NaN,NaN,NaN,NaN
19.08.2021 00:00:00,10164697,NaN,NaN,NaN,NaN
20.08.2021 00:00:00,10198288,NaN,NaN,NaN,NaN
21.08.2021 00:00:00,10244894,NaN,NaN,NaN,NaN
22.08.2021 00:00:00,10287068,NaN,NaN,NaN,NaN
23.08.2021 00:00:00,10328941,NaN,NaN,NaN,NaN
24.08.2021 00:00:00,10364911,NaN,NaN,NaN,NaN
25.08.2021 00:00:00,10376322,NaN,NaN,NaN,NaN
26.08.2021 00:00:00,10412628,NaN,NaN,NaN,NaN
27.08.2021 00:00:00,10430860,NaN,NaN,NaN,NaN
28.08.2021 00:00:00,10451059,NaN,NaN,NaN,NaN
29.08.2021 00:00:00,10474577,NaN,NaN,NaN,NaN
30.08.2021 00:00:00,10516015,NaN,NaN,NaN,NaN
31.08.2021 00:00:00,10542199,NaN,NaN,NaN,NaN
01.09.2021 00:00:00,10570933,NaN,NaN,NaN,NaN
02.09.2021 00:00:00,10599560,NaN,NaN,NaN,NaN
03.09.2021 00:00:00,10627519,NaN,NaN,NaN,NaN
04.09.2021 00:00:00,10657057,NaN,NaN,NaN,NaN
05.09.2021 00:00:00,10684080,NaN,NaN,NaN,NaN
06.09.2021 00:00:00,10718644,NaN,NaN,NaN,NaN
07.09.2021 00:00:00,10750284,NaN,NaN,NaN,NaN
08.09.2021 00:00:00,10777515,NaN,NaN,NaN,NaN
09.09.2021 00:00:00,10807060,NaN,NaN,NaN,NaN
10.09.2021 00:00:00,10836080,NaN,NaN,NaN,NaN
11.09.2021 00:00:00,10872249,NaN,NaN,NaN,NaN
12.09.2021 00:00:00,10913349,NaN,NaN,NaN,NaN
13.09.2021 00:00:00,10951642,NaN,NaN,NaN,NaN
14.09.2021 00:00:00,10982007,NaN,NaN,NaN,NaN
15.09.2021 00:00:00,11013472,NaN,NaN,NaN,NaN
16.09.2021 00:00:00,11048288,NaN,NaN,NaN,NaN
17.09.2021 00:00:00,11063176,NaN,NaN,NaN,NaN
18.09.2021 00:00:00,11072219,NaN,NaN,NaN,NaN
19.09.2021 00:00:00,11291631,NaN,NaN,NaN,NaN
20.09.2021 00:00:00,11322706,NaN,NaN,NaN,NaN
21.09.2021 00:00:00,11348968,NaN,NaN,NaN,NaN
22.09.2021 00:00:00,11356679,NaN,NaN,NaN,NaN
23.09.2021 00:00:00,11375705,NaN,NaN,NaN,NaN
24.09.2021 00:00:00,11404137,NaN,NaN,NaN,NaN
25.09.2021 00:00:00,11417534,NaN,NaN,NaN,NaN
26.09.2021 00:00:00,11448411,NaN,NaN,NaN,NaN
27.09.2021 00:00:00,11483186,NaN,NaN,NaN,NaN
28.09.2021 00:00:00,11506970,NaN,NaN,NaN,NaN
29.09.2021 00:00:00,11541855,NaN,NaN,NaN,NaN
30.09.2021 00:00:00,11569492,NaN,NaN,NaN,NaN
01.10.2021 00:00:00,11599072,NaN,NaN,NaN,NaN
02.10.2021 00:00:00,11631177,NaN,NaN,NaN,NaN
03.10.2021 00:00:00,11660106,NaN,NaN,NaN,NaN
04.10.2021 00:00:00,11676071,NaN,NaN,NaN,NaN
05.10.2021 00:00:00,11688550,NaN,NaN,NaN,NaN
06.10.2021 00:00:00,11707853,NaN,NaN,NaN,NaN
07.10.2021 00:00:00,11732833,NaN,NaN,NaN,NaN
08.10.2021 00:00:00,11753153,NaN,NaN,NaN,NaN
09.10.2021 00:00:00,11763071,NaN,NaN,NaN,NaN
10.10.2021 00:00:00,11790815,NaN,NaN,NaN,NaN
11.10.2021 00:00:00,11814922,NaN,NaN,NaN,NaN
12.10.2021 00:00:00,11840661,NaN,NaN,NaN,NaN
13.10.2021 00:00:00,11866190,NaN,NaN,NaN,NaN
14.10.2021 00:00:00,11890767,NaN,NaN,NaN,NaN
15.10.2021 00:00:00,11917077,NaN,NaN,NaN,NaN
16.10.2021 00:00:00,11943642,NaN,NaN,NaN,NaN
17.10.2021 00:00:00,11960715,NaN,NaN,NaN,NaN
18.10.2021 00:00:00,11979558,NaN,NaN,NaN,NaN
19.10.2021 00:00:00,11995689,NaN,NaN,NaN,NaN
20.10.2021 00:00:00,12016086,NaN,NaN,NaN,NaN
21.10.2021 00:00:00,12026706,NaN,NaN,NaN,NaN
22.10.2021 00:00:00,12049453,NaN,NaN,NaN,NaN
23.10.2021 00:00:00,12061783,NaN,NaN,NaN,NaN
24.10.2021 00:00:00,12074144,NaN,NaN,NaN,NaN
25.10.2021 00:00:00,12082626,NaN,NaN,NaN,NaN
26.10.2021 00:00:00,12094322,NaN,NaN,NaN,NaN
27.10.2021 00:00:00,12100494,NaN,NaN,NaN,NaN
28.10.2021 00:00:00,12120282,NaN,NaN,NaN,NaN
29.10.2021 00:00:00,12130750,NaN,NaN,NaN,NaN
30.10.2021 00:00:00,12138950,NaN,NaN,NaN,NaN
31.10.2021 00:00:00,12154443,NaN,NaN,NaN,NaN
01.11.2021 00:00:00,12172023,NaN,NaN,NaN,NaN
02.11.2021 00:00:00,12192942,NaN,NaN,NaN,NaN
03.11.2021 00:00:00,12208056,NaN,NaN,NaN,NaN
04.11.2021 00:00:00,12222726,NaN,NaN,NaN,NaN
05.11.2021 00:00:00,12234232,NaN,NaN,NaN,NaN
06.11.2021 00:00:00,12245384,NaN,NaN,NaN,NaN
07.11.2021 00:00:00,12252312,NaN,NaN,NaN,NaN
08.11.2021 00:00:00,12267640,NaN,NaN,NaN,NaN
09.11.2021 00:00:00,12279969,NaN,NaN,NaN,NaN
10.11.2021 00:00:00,12288392,NaN,NaN,NaN,NaN
11.11.2021 00:00:00,12300709,NaN,NaN,NaN,NaN
12.11.2021 00:00:00,12307079,NaN,NaN,NaN,NaN
13.11.2021 00:00:00,12312939,NaN,NaN,NaN,NaN
14.11.2021 00:00:00,12322882,NaN,NaN,NaN,NaN
15.11.2021 00:00:00,12329980,NaN,NaN,NaN,NaN
16.11.2021 00:00:00,12337392,NaN,NaN,NaN,NaN
17.11.2021 00:00:00,12354028,NaN,NaN,NaN,NaN
18.11.2021 00:00:00,12358862,NaN,NaN,NaN,NaN
19.11.2021 00:00:00,12368287,NaN,NaN,NaN,NaN
20.11.2021 00:00:00,12381831,NaN,NaN,NaN,NaN
21.11.2021 00:00:00,12396483,NaN,NaN,NaN,NaN
22.11.2021 00:00:00,12407286,NaN,NaN,NaN,NaN
23.11.2021 00:00:00,12409384,NaN,NaN,NaN,NaN
24.11.2021 00:00:00,12413821,NaN,NaN,NaN,NaN
25.11.2021 00:00:00,12425373,NaN,NaN,NaN,NaN
26.11.2021 00:00:00,12430317,NaN,NaN,NaN,NaN
27.11.2021 00:00:00,12440964,NaN,NaN,NaN,NaN
28.11.2021 00:00:00,12450267,NaN,NaN,NaN,NaN
29.11.2021 00:00:00,12460122,NaN,NaN,NaN,NaN
30.11.2021 00:00:00,12466349,NaN,NaN,NaN,NaN
01.12.2021 00:00:00,12475111,NaN,NaN,NaN,NaN
02.12.2021 00:00:00,12483053,NaN,NaN,NaN,NaN
03.12.2021 00:00:00,12489476,NaN,NaN,NaN,NaN
04.12.2021 00:00:00,12492540,NaN,NaN,NaN,NaN
05.12.2021 00:00:00,12495823,NaN,NaN,NaN,NaN
06.12.2021 00:00:00,12503105,NaN,NaN,NaN,NaN
07.12.2021 00:00:00,12507681,NaN,NaN,NaN,NaN
08.12.2021 00:00:00,12511192,NaN,NaN,NaN,NaN
09.12.2021 00:00:00,12512061,NaN,NaN,NaN,NaN
10.12.2021 00:00:00,12513201,NaN,NaN,NaN,NaN
11.12.2021 00:00:00,12519038,NaN,NaN,NaN,NaN
12.12.2021 00:00:00,12526478,NaN,NaN,NaN,NaN
13.12.2021 00:00:00,12532154,NaN,NaN,NaN,NaN
14.12.2021 00:00:00,12533307,NaN,NaN,NaN,NaN
15.12.2021 00:00:00,12539131,NaN,NaN,NaN,NaN
16.12.2021 00:00:00,12547362,NaN,NaN,NaN,NaN
17.12.2021 00:00:00,12551754,NaN,NaN,NaN,NaN
18.12.2021 00:00:00,12553808,NaN,NaN,NaN,NaN
19.12.2021 00:00:00,12557475,NaN,NaN,NaN,NaN
20.12.2021 00:00:00,12559577,NaN,NaN,NaN,NaN
21.12.2021 00:00:00,12561731,NaN,NaN,NaN,NaN
22.12.2021 00:00:00,12564134,NaN,NaN,NaN,NaN
23.12.2021 00:00:00,12567681,NaN,NaN,NaN,NaN
24.12.2021 00:00:00,12568579,NaN,NaN,NaN,NaN
25.12.2021 00:00:00,12571448,NaN,NaN,NaN,NaN
26.12.2021 00:00:00,12576268,NaN,NaN,NaN,NaN
27.12.2021 00:00:00,12578446,NaN,NaN,NaN,NaN
28.12.2021 00:00:00,12579827,NaN,NaN,NaN,NaN
29.12.2021 00:00:00,12584912,NaN,NaN,NaN,NaN
30.12.2021 00:00:00,12587510,NaN,NaN,NaN,NaN
31.12.2021 00:00:00,12593069,NaN,NaN,NaN,NaN
01.01.2022 00:00:00,12598772,NaN,NaN,NaN,NaN
02.01.2022 00:00:00,12601370,NaN,NaN,NaN,NaN
03.01.2022 00:00:00,12602756,NaN,NaN,NaN,NaN
04.01.2022 00:00:00,12606176,NaN,NaN,NaN,NaN
05.01.2022 00:00:00,12607228,NaN,NaN,NaN,NaN
06.01.2022 00:00:00,12608699,NaN,NaN,NaN,NaN
07.01.2022 00:00:00,12610580,NaN,NaN,NaN,NaN
08.01.2022 00:00:00,12611807,NaN,NaN,NaN,NaN
09.01.2022 00:00:00,12617318,NaN,NaN,NaN,NaN
10.01.2022 00:00:00,12618316,NaN,NaN,NaN,NaN
11.01.2022 00:00:00,12620540,NaN,NaN,NaN,NaN
12.01.2022 00:00:00,12622072,NaN,NaN,NaN,NaN
13.01.2022 00:00:00,12624435,NaN,NaN,NaN,NaN
14.01.2022 00:00:00,12629975,NaN,NaN,NaN,NaN
15.01.2022 00:00:00,12634982,NaN,NaN,NaN,NaN
16.01.2022 00:00:00,12638565,NaN,NaN,NaN,NaN
17.01.2022 00:00:00,12640715,NaN,NaN,NaN,NaN
18.01.2022 00:00:00,12644407,NaN,NaN,NaN,NaN
19.01.2022 00:00:00,12647243,NaN,NaN,NaN,NaN
20.01.2022 00:00:00,12649383,NaN,NaN,NaN,NaN
21.01.2022 00:00:00,12651393,NaN,NaN,NaN,NaN
22.01.2022 00:00:00,12652875,NaN,NaN,NaN,NaN
23.01.2022 00:00:00,12654975,NaN,NaN,NaN,NaN
24.01.2022 00:00:00,12657346,NaN,NaN,NaN,NaN
25.01.2022 00:00:00,12661402,NaN,NaN,NaN,NaN
26.01.2022 00:00:00,12664213,NaN,NaN,NaN,NaN
27.01.2022 00:00:00,12667115,NaN,NaN,NaN,NaN
28.01.2022 00:00:00,12668879,NaN,NaN,NaN,NaN
29.01.2022 00:00:00,12671215,NaN,NaN,NaN,NaN
30.01.2022 00:00:00,12675796,NaN,NaN,NaN,NaN
31.01.2022 00:00:00,12679979,NaN,NaN,NaN,NaN
01.02.2022 00:00:00,12682061,NaN,NaN,NaN,NaN
02.02.2022 00:00:00,12686826,NaN,NaN,NaN,NaN
03.02.2022 00:00:00,12691085,NaN,NaN,NaN,NaN
04.02.2022 00:00:00,12695984,NaN,NaN,NaN,NaN
05.02.2022 00:00:00,12698609,NaN,NaN,NaN,NaN
06.02.2022 00:00:00,12700842,NaN,NaN,NaN,NaN
07.02.2022 00:00:00,12703029,NaN,NaN,NaN,NaN
08.02.2022 00:00:00,12705231,NaN,NaN,NaN,NaN
09.02.2022 00:00:00,12707781,NaN,NaN,NaN,NaN
10.02.2022 00:00:00,12712703,NaN,NaN,NaN,NaN
11.02.2022 00:00:00,12716004,NaN,NaN,NaN,NaN
12.02.2022 00:00:00,12717999,NaN,NaN,NaN,NaN
13.02.2022 00:00:00,12723719,NaN,NaN,NaN,NaN
14.02.2022 00:00:00,12728267,NaN,NaN,NaN,NaN
15.02.2022 00:00:00,12729518,NaN,NaN,NaN,NaN
16.02.2022 00:00:00,12731444,NaN,NaN,NaN,NaN
17.02.2022 00:00:00,12734054,NaN,NaN,NaN,NaN
18.02.2022 00:00:00,12735983,NaN,NaN,NaN,NaN
19.02.2022 00:00:00,12738101,NaN,NaN,NaN,NaN
20.02.2022 00:00:00,12740691,NaN,NaN,NaN,NaN
21.02.2022 00:00:00,12750120,NaN,NaN,NaN,NaN
22.02.2022 00:00:00,12756884,NaN,NaN,NaN,NaN
23.02.2022 00:00:00,12764427,NaN,NaN,NaN,NaN
24.02.2022 00:00:00,12766711,NaN,NaN,NaN,NaN
25.02.2022 00:00:00,12769480,NaN,NaN,NaN,NaN
26.02.2022 00:00:00,12773951,NaN,NaN,NaN,NaN
27.02.2022 00:00:00,12777668,NaN,NaN,NaN,NaN
28.02.2022 00:00:00,12781298,NaN,NaN,NaN,NaN
01.03.2022 00:00:00,12792014,NaN,NaN,NaN,NaN
02.03.2022 00:00:00,12793929,NaN,NaN,NaN,NaN
03.03.2022 00:00:00,12805363,NaN,NaN,NaN,NaN
04.03.2022 00:00:00,12811259,NaN,NaN,NaN,NaN
05.03.2022 00:00:00,12816306,NaN,NaN,NaN,NaN
06.03.2022 00:00:00,12822569,NaN,NaN,NaN,NaN
07.03.2022 00:00:00,12833587,NaN,NaN,NaN,NaN
08.03.2022 00:00:00,12848236,NaN,NaN,NaN,NaN
09.03.2022 00:00:00,12859486,NaN,NaN,NaN,NaN
10.03.2022 00:00:00,12869360,NaN,NaN,NaN,NaN
11.03.2022 00:00:00,12879470,NaN,NaN,NaN,NaN
12.03.2022 00:00:00,12884554,NaN,NaN,NaN,NaN
13.03.2022 00:00:00,12899540,NaN,NaN,NaN,NaN
14.03.2022 00:00:00,12904029,NaN,NaN,NaN,NaN
15.03.2022 00:00:00,12927775,NaN,NaN,NaN,NaN
16.03.2022 00:00:00,12951880,NaN,NaN,NaN,NaN
17.03.2022 00:00:00,12974989,NaN,NaN,NaN,NaN
18.03.2022 00:00:00,12994674,NaN,NaN,NaN,NaN
19.03.2022 00:00:00,13018699,NaN,NaN,NaN,NaN
20.03.2022 00:00:00,13034385,NaN,NaN,NaN,NaN
21.03.2022 00:00:00,13050136,NaN,NaN,NaN,NaN
22.03.2022 00:00:00,13065600,NaN,NaN,NaN,NaN
23.03.2022 00:00:00,13090542,NaN,NaN,NaN,NaN
24.03.2022 00:00:00,13118773,NaN,NaN,NaN,NaN
25.03.2022 00:00:00,13149755,NaN,NaN,NaN,NaN
26.03.2022 00:00:00,13163112,NaN,NaN,NaN,NaN
27.03.2022 00:00:00,13192613,NaN,NaN,NaN,NaN
28.03.2022 00:00:00,13220647,NaN,NaN,NaN,NaN
29.03.2022 00:00:00,13250329,NaN,NaN,NaN,NaN
30.03.2022 00:00:00,13279914,NaN,NaN,NaN,NaN
31.03.2022 00:00:00,13312013,NaN,NaN,NaN,NaN
01.04.2022 00:00:00,13344155,NaN,NaN,NaN,NaN
02.04.2022 00:00:00,13405269,NaN,NaN,NaN,NaN
03.04.2022 00:00:00,13417639,NaN,NaN,NaN,NaN
04.04.2022 00:00:00,13445456,NaN,NaN,NaN,NaN
05.04.2022 00:00:00,13455444,NaN,NaN,NaN,NaN
06.04.2022 00:00:00,13473313,NaN,NaN,NaN,NaN
07.04.2022 00:00:00,13498588,NaN,NaN,NaN,NaN
08.04.2022 00:00:00,13523289,NaN,NaN,NaN,NaN
09.04.2022 00:00:00,13528507,NaN,NaN,NaN,NaN
10.04.2022 00:00:00,13539407,NaN,NaN,NaN,NaN
11.04.2022 00:00:00,13547658,NaN,NaN,NaN,NaN
12.04.2022 00:00:00,13572269,NaN,NaN,NaN,NaN
13.04.2022 00:00:00,13591583,NaN,NaN,NaN,NaN
14.04.2022 00:00:00,13631037,NaN,NaN,NaN,NaN
15.04.2022 00:00:00,13667172,NaN,NaN,NaN,NaN
16.04.2022 00:00:00,13704385,NaN,NaN,NaN,NaN
17.04.2022 00:00:00,13736427,NaN,NaN,NaN,NaN
18.04.2022 00:00:00,13754999,NaN,NaN,NaN,NaN
19.04.2022 00:00:00,13791341,NaN,NaN,NaN,NaN
20.04.2022 00:00:00,13820592,NaN,NaN,NaN,NaN
21.04.2022 00:00:00,13862599,NaN,NaN,NaN,NaN
22.04.2022 00:00:00,13906398,NaN,NaN,NaN,NaN
23.04.2022 00:00:00,13947020,NaN,NaN,NaN,NaN
24.04.2022 00:00:00,13985400,NaN,NaN,NaN,NaN
25.04.2022 00:00:00,14027927,NaN,NaN,NaN,NaN
26.04.2022 00:00:00,14071545,NaN,NaN,NaN,NaN
27.04.2022 00:00:00,14099825,NaN,NaN,NaN,NaN
28.04.2022 00:00:00,14137293,NaN,NaN,NaN,NaN
29.04.2022 00:00:00,14180647,NaN,NaN,NaN,NaN
30.04.2022 00:00:00,14197445,NaN,NaN,NaN,NaN
01.05.2022 00:00:00,14235611,NaN,NaN,NaN,NaN
02.05.2022 00:00:00,14278601,NaN,NaN,NaN,NaN
03.05.2022 00:00:00,14324156,NaN,NaN,NaN,NaN
04.05.2022 00:00:00,14351788,NaN,NaN,NaN,NaN
05.05.2022 00:00:00,14372311,NaN,NaN,NaN,NaN
06.05.2022 00:00:00,14407659,NaN,NaN,NaN,NaN
07.05.2022 00:00:00,14451357,NaN,NaN,NaN,NaN
08.05.2022 00:00:00,14482869,NaN,NaN,NaN,NaN
09.05.2022 00:00:00,14526592,NaN,NaN,NaN,NaN
10.05.2022 00:00:00,14551939,NaN,NaN,NaN,NaN
11.05.2022 00:00:00,14594396,NaN,NaN,NaN,NaN
12.05.2022 00:00:00,14629343,NaN,NaN,NaN,NaN
13.05.2022 00:00:00,14678278,NaN,NaN,NaN,NaN
14.05.2022 00:00:00,14724268,NaN,NaN,NaN,NaN
15.05.2022 00:00:00,14749653,NaN,NaN,NaN,NaN
16.05.2022 00:00:00,14792110,NaN,NaN,NaN,NaN
17.05.2022 00:00:00,14835312,NaN,NaN,NaN,NaN
18.05.2022 00:00:00,14881663,NaN,NaN,NaN,NaN
19.05.2022 00:00:00,14924231,NaN,NaN,NaN,NaN
20.05.2022 00:00:00,14967768,NaN,NaN,NaN,NaN
21.05.2022 00:00:00,14998640,NaN,NaN,NaN,NaN
22.05.2022 00:00:00,15032523,NaN,NaN,NaN,NaN
23.05.2022 00:00:00,15073112,NaN,NaN,NaN,NaN
24.05.2022 00:00:00,15094363,NaN,NaN,NaN,NaN
25.05.2022 00:00:00,15106508,NaN,NaN,NaN,NaN
26.05.2022 00:00:00,15137769,NaN,NaN,NaN,NaN
27.05.2022 00:00:00,15181397,NaN,NaN,NaN,NaN
28.05.2022 00:00:00,15192237,NaN,NaN,NaN,NaN
29.05.2022 00:00:00,15228155,NaN,NaN,NaN,NaN
30.05.2022 00:00:00,15252704,NaN,NaN,NaN,NaN
31.05.2022 00:00:00,15287727,NaN,NaN,NaN,NaN
01.06.2022 00:00:00,15330919,NaN,NaN,NaN,NaN
02.06.2022 00:00:00,15369117,NaN,NaN,NaN,NaN
03.06.2022 00:00:00,15392194,NaN,NaN,NaN,NaN
04.06.2022 00:00:00,15423633,NaN,NaN,NaN,NaN
05.06.2022 00:00:00,15452623,NaN,NaN,NaN,NaN
06.06.2022 00:00:00,15494173,NaN,NaN,NaN,NaN
07.06.2022 00:00:00,15537632,NaN,NaN,NaN,NaN
08.06.2022 00:00:00,15577682,NaN,NaN,NaN,NaN
09.06.2022 00:00:00,15616022,NaN,NaN,NaN,NaN
10.06.2022 00:00:00,15624988,NaN,NaN,NaN,NaN
11.06.2022 00:00:00,15638572,NaN,NaN,NaN,NaN
12.06.2022 00:00:00,15673862,NaN,NaN,NaN,NaN
13.06.2022 00:00:00,15686450,NaN,NaN,NaN,NaN
14.06.2022 00:00:00,15731922,NaN,NaN,NaN,NaN
15.06.2022 00:00:00,15759604,NaN,NaN,NaN,NaN
16.06.2022 00:00:00,15806709,NaN,NaN,NaN,NaN
17.06.2022 00:00:00,15852743,NaN,NaN,NaN,NaN
18.06.2022 00:00:00,15896470,NaN,NaN,NaN,NaN
19.06.2022 00:00:00,15938975,NaN,NaN,NaN,NaN
20.06.2022 00:00:00,15979586,NaN,NaN,NaN,NaN
21.06.2022 00:00:00,16021986,NaN,NaN,NaN,NaN
22.06.2022 00:00:00,16065989,NaN,NaN,NaN,NaN
23.06.2022 00:00:00,16105072,NaN,NaN,NaN,NaN
24.06.2022 00:00:00,16121432,NaN,NaN,NaN,NaN
25.06.2022 00:00:00,16162071,NaN,NaN,NaN,NaN
26.06.2022 00:00:00,16195424,NaN,NaN,NaN,NaN
27.06.2022 00:00:00,16240861,NaN,NaN,NaN,NaN
28.06.2022 00:00:00,16280954,NaN,NaN,NaN,NaN
29.06.2022 00:00:00,16311469,NaN,NaN,NaN,NaN
30.06.2022 00:00:00,16333293,NaN,NaN,NaN,NaN
01.07.2022 00:00:00,16364251,NaN,NaN,NaN,NaN
02.07.2022 00:00:00,16382581,NaN,NaN,NaN,NaN
03.07.2022 00:00:00,16428006,NaN,NaN,NaN,NaN
04.07.2022 00:00:00,16469390,NaN,NaN,NaN,NaN
05.07.2022 00:00:00,16484729,NaN,NaN,NaN,NaN
06.07.2022 00:00:00,16512444,NaN,NaN,NaN,NaN
07.07.2022 00:00:00,16548835,NaN,NaN,NaN,NaN
08.07.2022 00:00:00,16585673,NaN,NaN,NaN,NaN
09.07.2022 00:00:00,16629578,NaN,NaN,NaN,NaN
10.07.2022 00:00:00,16669361,NaN,NaN,NaN,NaN
11.07.2022 00:00:00,16699245,NaN,NaN,NaN,NaN
12.07.2022 00:00:00,16721324,NaN,NaN,NaN,NaN
13.07.2022 00:00:00,16766869,NaN,NaN,NaN,NaN
14.07.2022 00:00:00,16804769,NaN,NaN,NaN,NaN
15.07.2022 00:00:00,16840413,NaN,NaN,NaN,NaN
16.07.2022 00:00:00,16879004,NaN,NaN,NaN,NaN
17.07.2022 00:00:00,16909254,NaN,NaN,NaN,NaN
18.07.2022 00:00:00,16945803,NaN,NaN,NaN,NaN
19.07.2022 00:00:00,NaN,NaN,NaN,NaN,NaN
20.07.2022 00:00:00,17023005,NaN,NaN,NaN,NaN
21.07.2022 00:00:00,17067784,NaN,NaN,NaN,NaN
22.07.2022 00:00:00,17109633,NaN,NaN,NaN,NaN
23.07.2022 00:00:00,17151840,NaN,NaN,NaN,NaN
24.07.2022 00:00:00,17192889,NaN,NaN,NaN,NaN
25.07.2022 00:00:00,17220625,NaN,NaN,NaN,NaN
26.07.2022 00:00:00,17225525,NaN,NaN,NaN,NaN
27.07.2022 00:00:00,17252519,NaN,NaN,NaN,NaN
28.07.2022 00:00:00,17294783,NaN,NaN,NaN,NaN
29.07.2022 00:00:00,17338470,NaN,NaN,NaN,NaN
30.07.2022 00:00:00,17368203,NaN,NaN,NaN,NaN
31.07.2022 00:00:00,17394501,NaN,NaN,NaN,NaN
01.08.2022 00:00:00,17424421,NaN,NaN,NaN,NaN
02.08.2022 00:00:00,17456371,NaN,NaN,NaN,NaN
03.08.2022 00:00:00,17497596,NaN,NaN,NaN,NaN
04.08.2022 00:00:00,17525631,NaN,NaN,NaN,NaN
05.08.2022 00:00:00,17536256,NaN,NaN,NaN,NaN
06.08.2022 00:00:00,17572223,NaN,NaN,NaN,NaN
07.08.2022 00:00:00,17614791,NaN,NaN,NaN,NaN
08.08.2022 00:00:00,17658310,NaN,NaN,NaN,NaN
09.08.2022 00:00:00,17692115,NaN,NaN,NaN,NaN
10.08.2022 00:00:00,17723711,NaN,NaN,NaN,NaN
11.08.2022 00:00:00,17759707,NaN,NaN,NaN,NaN
12.08.2022 00:00:00,17801174,NaN,NaN,NaN,NaN
13.08.2022 00:00:00,17833216,NaN,NaN,NaN,NaN
14.08.2022 00:00:00,17875773,NaN,NaN,NaN,NaN
15.08.2022 00:00:00,17917952,NaN,NaN,NaN,NaN
16.08.2022 00:00:00,17959258,NaN,NaN,NaN,NaN
17.08.2022 00:00:00,17999929,NaN,NaN,NaN,NaN
18.08.2022 00:00:00,18040978,NaN,NaN,NaN,NaN
19.08.2022 00:00:00,18074806,NaN,NaN,NaN,NaN
20.08.2022 00:00:00,18088949,NaN,NaN,NaN,NaN
21.08.2022 00:00:00,18112153,NaN,NaN,NaN,NaN
22.08.2022 00:00:00,18118871,NaN,NaN,NaN,NaN
23.08.2022 00:00:00,18144391,NaN,NaN,NaN,NaN
24.08.2022 00:00:00,18161856,NaN,NaN,NaN,NaN
25.08.2022 00:00:00,18192117,NaN,NaN,NaN,NaN
26.08.2022 00:00:00,18222837,NaN,NaN,NaN,NaN
27.08.2022 00:00:00,18259416,NaN,NaN,NaN,NaN
28.08.2022 00:00:00,18297278,NaN,NaN,NaN,NaN
29.08.2022 00:00:00,18324776,NaN,NaN,NaN,NaN
30.08.2022 00:00:00,18357623,NaN,NaN,NaN,NaN
31.08.2022 00:00:00,18371784,NaN,NaN,NaN,NaN
01.09.2022 00:00:00,18387249,NaN,NaN,NaN,NaN
02.09.2022 00:00:00,18417789,NaN,NaN,NaN,NaN
03.09.2022 00:00:00,18447299,NaN,NaN,NaN,NaN
04.09.2022 00:00:00,18478269,NaN,NaN,NaN,NaN
05.09.2022 00:00:00,18513121,NaN,NaN,NaN,NaN
06.09.2022 00:00:00,18552889,NaN,NaN,NaN,NaN
07.09.2022 00:00:00,18591005,NaN,NaN,NaN,NaN
08.09.2022 00:00:00,18626899,NaN,NaN,NaN,NaN
09.09.2022 00:00:00,18655893,NaN,NaN,NaN,NaN
10.09.2022 00:00:00,18684004,NaN,NaN,NaN,NaN
11.09.2022 00:00:00,18715133,NaN,NaN,NaN,NaN
12.09.2022 00:00:00,18747325,NaN,NaN,NaN,NaN
13.09.2022 00:00:00,18773969,NaN,NaN,NaN,NaN
14.09.2022 00:00:00,18786226,NaN,NaN,NaN,NaN
15.09.2022 00:00:00,18819596,NaN,NaN,NaN,NaN
16.09.2022 00:00:00,18846890,NaN,NaN,NaN,NaN
17.09.2022 00:00:00,18880354,NaN,NaN,NaN,NaN
18.09.2022 00:00:00,18898410,NaN,NaN,NaN,NaN
19.09.2022 00:00:00,18911179,NaN,NaN,NaN,NaN
20.09.2022 00:00:00,18924152,NaN,NaN,NaN,NaN
21.09.2022 00:00:00,18941373,NaN,NaN,NaN,NaN
22.09.2022 00:00:00,18970736,NaN,NaN,NaN,NaN
23.09.2022 00:00:00,18975240,NaN,NaN,NaN,NaN
24.09.2022 00:00:00,18997473,NaN,NaN,NaN,NaN
25.09.2022 00:00:00,19022436,NaN,NaN,NaN,NaN
26.09.2022 00:00:00,19050877,NaN,NaN,NaN,NaN
27.09.2022 00:00:00,19083672,NaN,NaN,NaN,NaN
28.09.2022 00:00:00,19093781,NaN,NaN,NaN,NaN
29.09.2022 00:00:00,19100632,NaN,NaN,NaN,NaN
30.09.2022 00:00:00,19123055,NaN,NaN,NaN,NaN
01.10.2022 00:00:00,19129798,NaN,NaN,NaN,NaN
02.10.2022 00:00:00,19137297,NaN,NaN,NaN,NaN
03.10.2022 00:00:00,19156892,NaN,NaN,NaN,NaN
04.10.2022 00:00:00,19183619,NaN,NaN,NaN,NaN
05.10.2022 00:00:00,19210774,NaN,NaN,NaN,NaN
06.10.2022 00:00:00,19232078,NaN,NaN,NaN,NaN
