
name;ean;code;moment;moment-date;value;factor;type
Binnenhof18;871717720000051862;ellm;1751810400;2025-07-06 16:00:00;38954862;0.001;0
Binnenhof18;871717720000051862;ellm;1751811300;2025-07-06 16:15:00;38954864;0.001;0
Binnenhof18;871717720000051862;ellm;1751812200;2025-07-06 16:30:00;38954864;0.001;0
Binnenhof18;871717720000051862;ellm;1751813100;2025-07-06 16:45:00;38955077;0.001;0
Binnenhof18;871717720000051862;ellm;1751814000;2025-07-06 17:00:00;38955244;0.001;0
Binnenhof18;871717720000051862;ellm;1751814900;2025-07-06 17:15:00;38955249;0.001;0
Binnenhof18;871717720000051862;ellm;1751815800;2025-07-06 17:30:00;38955252;0.001;0
Binnenhof18;871717720000051862;ellm;1751816700;2025-07-06 17:45:00;38955260;0.001;0
Binnenhof18;871717720000051862;ellm;1751817600;2025-07-06 18:00:00;38955267;0.001;0
Binnenhof18;871717720000051862;ellm;1751818500;2025-07-06 18:15:00;38955269;0.001;0
Binnenhof18;871717720000051862;ellm;1751819400;2025-07-06 18:30:00;38955500;0.001;0
Binnenhof18;871717720000051862;ellm;1751820300;2025-07-06 18:45:00;38956072;0.001;0
Binnenhof18;871717720000051862;ellm;1751821200;2025-07-06 19:00:00;38956246;0.001;0
Binnenhof18;871717720000051862;ellm;1751822100;2025-07-06 19:15:00;38956406;0.001;0
Binnenhof18;871717720000051862;ellm;1751823000;2025-07-06 19:30:00;38956418;0.001;0
Binnenhof18;871717720000051862;ellm;1751823900;2025-07-06 19:45:00;38956429;0.001;0
Binnenhof18;871717720000051862;ellm;1751824800;2025-07-06 20:00:00;38956455;0.001;0
Binnenhof18;871717720000051862;ellm;1751825700;2025-07-06 20:15:00;38956497;0.001;0
Binnenhof18;871717720000051862;ellm;1751826600;2025-07-06 20:30:00;38956581;0.001;0
Binnenhof18;871717720000051862;ellm;1751827500;2025-07-06 20:45:00;38956685;0.001;0
Binnenhof18;871717720000051862;ellm;1751828400;2025-07-06 21:00:00;38956791;0.001;0
Binnenhof18;871717720000051862;ellm;1751829300;2025-07-06 21:15:00;38956876;0.001;0
Binnenhof18;871717720000051862;ellm;1751830200;2025-07-06 21:30:00;38956966;0.001;0
Binnenhof18;871717720000051862;ellm;1751831100;2025-07-06 21:45:00;38957084;0.001;0
Binnenhof18;871717720000051862;ellm;1751832000;2025-07-06 22:00:00;38957193;0.001;0
Binnenhof18;871717720000051862;ellm;1751832900;2025-07-06 22:15:00;38957299;0.001;0
Binnenhof18;871717720000051862;ellm;1751833800;2025-07-06 22:30:00;38957408;0.001;0
Binnenhof18;871717720000051862;ellm;1751834700;2025-07-06 22:45:00;38957510;0.001;0
Binnenhof18;871717720000051862;ellm;1751835600;2025-07-06 23:00:00;38957628;0.001;0
Binnenhof18;871717720000051862;ellm;1751836500;2025-07-06 23:15:00;38957738;0.001;0
Binnenhof18;871717720000051862;ellm;1751837400;2025-07-06 23:30:00;38957863;0.001;0
Binnenhof18;871717720000051862;ellm;1751838300;2025-07-06 23:45:00;38958080;0.001;0
Binnenhof18;871717720000051862;ellm;1751839200;2025-07-07 00:00:00;38958250;0.001;0
